,thc_emissions_[mg/km]
31018,37.0
31019,37.0
31020,46.0
31021,51.0
31022,46.0
31023,51.0
31024,40.0
31025,20.0
31026,20.0
31027,49.22662638179499
31028,49.22662638179499
31029,85.0
31030,54.0
31031,74.0
31032,74.0
31033,49.22662638179499
31034,49.22662638179499
31035,49.22662638179499
31036,49.22662638179499
31037,49.22662638179499
31038,54.0
31039,74.0
31040,74.0
31041,49.22662638179499
31042,49.22662638179499
31043,49.22662638179499
31044,49.22662638179499
31045,49.22662638179499
31046,49.22662638179499
31047,49.22662638179499
31048,49.22662638179499
31049,49.22662638179499
31050,49.22662638179499
31051,24.7
31052,43.0
31053,49.0
31054,40.0
31055,85.0
31056,54.0
31057,74.0
31058,74.0
31059,49.22662638179499
31060,49.22662638179499
31061,49.22662638179499
31062,37.0
31063,28.0
31064,49.22662638179499
31065,49.22662638179499
31066,49.22662638179499
31067,31.0
31068,30.0
31069,49.22662638179499
31070,49.22662638179499
31071,31.0
31072,34.0
31073,49.22662638179499
31074,49.22662638179499
31075,49.22662638179499
31076,28.9
31077,49.22662638179499
31078,27.7
31079,70.0
31080,70.0
31081,62.0
31082,57.0
31083,62.0
31084,57.0
31085,50.0
31086,50.0
31087,60.0
31088,60.0
31089,49.22662638179499
31090,49.22662638179499
31091,49.22662638179499
31092,49.22662638179499
31093,131.0
31094,49.22662638179499
31095,49.22662638179499
31096,49.22662638179499
31097,45.0
31098,49.22662638179499
31099,49.22662638179499
31100,49.22662638179499
31101,49.22662638179499
31102,53.0
31103,49.22662638179499
31104,49.22662638179499
31105,49.22662638179499
31106,49.22662638179499
31107,53.0
31108,49.22662638179499
31109,145.0
31110,98.0
31111,41.0
31112,39.0
31113,49.22662638179499
31114,100.0
31115,131.0
31116,49.22662638179499
31117,45.0
31118,44.0
31119,10.0
31120,10.0
31121,10.0
31122,49.22662638179499
31123,43.0
31124,30.0
31125,50.0
31126,32.0
31127,32.0
31128,40.0
31129,78.0
31130,50.0
31131,41.0
31132,78.0
31133,86.0
31134,49.22662638179499
31135,49.22662638179499
31136,53.0
31137,33.0
31138,29.0
31139,39.0
31140,36.0
31141,39.0
31142,39.0
31143,49.22662638179499
31144,49.0
31145,49.0
31146,49.0
31147,49.0
31148,49.22662638179499
31149,49.22662638179499
31150,28.0
31151,28.0
31152,49.22662638179499
31153,49.22662638179499
31154,49.22662638179499
31155,37.0
31156,48.0
31157,34.2
31158,49.22662638179499
31159,49.22662638179499
31160,32.5
31161,46.0
31162,42.0
31163,65.0
31164,49.22662638179499
31165,37.1
31166,34.1
31167,37.1
31168,34.1
31169,49.22662638179499
31170,49.22662638179499
31171,49.22662638179499
31172,49.22662638179499
31173,49.22662638179499
31174,38.0
31175,38.0
31176,55.0
31177,32.0
31178,32.0
31179,68.0
31180,32.0
31181,68.0
31182,49.22662638179499
31183,49.22662638179499
31184,49.22662638179499
31185,49.22662638179499
31186,49.22662638179499
31187,49.22662638179499
31188,49.22662638179499
31189,36.0
31190,36.0
31191,44.0
31192,44.0
31193,44.0
31194,40.0
31195,30.0
31196,40.0
31197,40.0
31198,34.0
31199,29.0
31200,70.0
31201,29.0
31202,70.0
31203,29.0
31204,70.0
31205,29.0
31206,29.0
31207,29.0
31208,49.22662638179499
31209,49.22662638179499
31210,49.22662638179499
31211,49.22662638179499
31212,49.22662638179499
31213,49.22662638179499
31214,49.22662638179499
31215,49.22662638179499
31216,49.22662638179499
31217,52.0
31218,64.0
31219,52.0
31220,64.0
31221,52.0
31222,64.0
31223,52.0
31224,52.0
31225,49.22662638179499
31226,49.22662638179499
31227,49.22662638179499
31228,49.22662638179499
31229,49.22662638179499
31230,49.22662638179499
31231,49.22662638179499
31232,49.22662638179499
31233,49.22662638179499
31234,49.22662638179499
31235,49.22662638179499
31236,49.22662638179499
31237,22.0
31238,43.0
31239,22.0
31240,43.0
31241,49.22662638179499
31242,49.22662638179499
31243,49.22662638179499
31244,49.22662638179499
31245,49.22662638179499
31246,49.22662638179499
31247,49.22662638179499
31248,49.22662638179499
31249,49.22662638179499
31250,49.22662638179499
31251,63.0
31252,60.0
31253,63.0
31254,60.0
31255,56.0
31256,56.0
31257,56.0
31258,49.22662638179499
31259,69.0
31260,69.0
31261,69.0
31262,49.22662638179499
31263,56.0
31264,56.0
31265,56.0
31266,49.22662638179499
31267,69.0
31268,69.0
31269,69.0
31270,49.22662638179499
31271,49.22662638179499
31272,49.22662638179499
31273,49.22662638179499
31274,49.22662638179499
31275,49.22662638179499
31276,49.22662638179499
31277,49.22662638179499
31278,49.22662638179499
31279,49.22662638179499
31280,70.0
31281,29.0
31282,70.0
31283,29.0
31284,70.0
31285,29.0
31286,49.22662638179499
31287,49.22662638179499
31288,49.22662638179499
31289,49.22662638179499
31290,49.22662638179499
31291,49.22662638179499
31292,49.22662638179499
31293,49.22662638179499
31294,49.22662638179499
31295,49.22662638179499
31296,49.22662638179499
31297,49.22662638179499
31298,64.0
31299,52.0
31300,64.0
31301,52.0
31302,64.0
31303,52.0
31304,29.0
31305,79.0
31306,29.0
31307,79.0
31308,29.0
31309,29.0
31310,52.0
31311,76.0
31312,52.0
31313,76.0
31314,52.0
31315,52.0
31316,49.22662638179499
31317,49.22662638179499
31318,49.22662638179499
31319,49.22662638179499
31320,49.22662638179499
31321,49.22662638179499
31322,49.22662638179499
31323,49.22662638179499
31324,22.0
31325,45.0
31326,22.0
31327,45.0
31328,49.22662638179499
31329,49.22662638179499
31330,49.22662638179499
31331,49.22662638179499
31332,49.22662638179499
31333,49.22662638179499
31334,49.22662638179499
31335,49.22662638179499
31336,49.22662638179499
31337,49.22662638179499
31338,63.0
31339,60.0
31340,63.0
31341,60.0
31342,64.0
31343,64.0
31344,69.0
31345,69.0
31346,79.0
31347,29.0
31348,79.0
31349,29.0
31350,49.22662638179499
31351,49.22662638179499
31352,49.22662638179499
31353,49.22662638179499
31354,49.22662638179499
31355,49.22662638179499
31356,49.22662638179499
31357,76.0
31358,52.0
31359,76.0
31360,52.0
31361,49.22662638179499
31362,49.22662638179499
31363,49.22662638179499
31364,49.22662638179499
31365,49.22662638179499
31366,49.22662638179499
31367,49.22662638179499
31368,49.22662638179499
31369,49.22662638179499
31370,49.22662638179499
31371,45.0
31372,30.0
31373,45.0
31374,30.0
31375,75.0
31376,33.0
31377,75.0
31378,33.0
31379,75.0
31380,33.0
31381,49.22662638179499
31382,49.22662638179499
31383,49.22662638179499
31384,49.22662638179499
31385,49.22662638179499
31386,49.22662638179499
31387,49.22662638179499
31388,49.22662638179499
31389,47.0
31390,32.0
31391,47.0
31392,32.0
31393,49.22662638179499
31394,49.22662638179499
31395,49.22662638179499
31396,49.22662638179499
31397,22.0
31398,39.0
31399,22.0
31400,39.0
31401,31.0
31402,31.0
31403,49.22662638179499
31404,49.22662638179499
31405,49.22662638179499
31406,49.22662638179499
31407,24.0
31408,24.0
31409,23.0
31410,75.0
31411,33.0
31412,75.0
31413,33.0
31414,75.0
31415,33.0
31416,75.0
31417,33.0
31418,51.0
31419,30.0
31420,51.0
31421,30.0
31422,45.0
31423,30.0
31424,49.22662638179499
31425,49.22662638179499
31426,49.22662638179499
31427,49.22662638179499
31428,49.22662638179499
31429,49.22662638179499
31430,49.22662638179499
31431,49.22662638179499
31432,49.22662638179499
31433,49.22662638179499
31434,49.22662638179499
31435,49.22662638179499
31436,47.0
31437,32.0
31438,47.0
31439,32.0
31440,49.22662638179499
31441,49.22662638179499
31442,49.22662638179499
31443,49.22662638179499
31444,49.22662638179499
31445,49.22662638179499
31446,49.22662638179499
31447,49.22662638179499
31448,22.0
31449,39.0
31450,22.0
31451,39.0
31452,31.0
31453,31.0
31454,49.22662638179499
31455,49.22662638179499
31456,49.22662638179499
31457,49.22662638179499
31458,24.0
31459,24.0
31460,23.0
31461,45.0
31462,48.0
31463,48.0
31464,48.0
31465,49.22662638179499
31466,49.22662638179499
31467,49.22662638179499
31468,49.22662638179499
31469,49.22662638179499
31470,49.22662638179499
31471,49.22662638179499
31472,49.22662638179499
31473,49.22662638179499
31474,49.22662638179499
31475,49.22662638179499
31476,49.22662638179499
31477,49.22662638179499
31478,49.22662638179499
31479,49.22662638179499
31480,49.22662638179499
31481,49.22662638179499
31482,49.22662638179499
31483,49.22662638179499
31484,49.22662638179499
31485,49.22662638179499
31486,49.22662638179499
31487,28.0
31488,28.0
31489,28.0
31490,49.22662638179499
31491,49.22662638179499
31492,26.0
31493,26.0
31494,25.0
31495,33.0
31496,25.0
31497,33.0
31498,25.0
31499,33.0
31500,25.0
31501,23.0
31502,45.0
31503,45.0
31504,45.0
31505,45.0
31506,45.0
31507,49.22662638179499
31508,49.22662638179499
31509,49.22662638179499
31510,49.22662638179499
31511,49.22662638179499
31512,49.22662638179499
31513,49.22662638179499
31514,49.22662638179499
31515,49.22662638179499
31516,49.22662638179499
31517,49.22662638179499
31518,49.22662638179499
31519,49.22662638179499
31520,49.22662638179499
31521,49.22662638179499
31522,49.22662638179499
31523,49.22662638179499
31524,49.22662638179499
31525,49.22662638179499
31526,49.22662638179499
31527,49.22662638179499
31528,49.22662638179499
31529,49.22662638179499
31530,49.22662638179499
31531,49.22662638179499
31532,49.22662638179499
31533,28.0
31534,28.0
31535,28.0
31536,28.0
31537,26.0
31538,26.0
31539,51.0
31540,46.0
31541,51.0
31542,46.0
31543,51.0
31544,46.0
31545,51.0
31546,46.0
31547,44.0
31548,59.0
31549,44.0
31550,59.0
31551,44.0
31552,59.0
31553,49.22662638179499
31554,49.22662638179499
31555,49.22662638179499
31556,49.22662638179499
31557,49.22662638179499
31558,49.22662638179499
31559,27.0
31560,46.0
31561,27.0
31562,46.0
31563,27.0
31564,46.0
31565,49.22662638179499
31566,49.22662638179499
31567,49.22662638179499
31568,49.22662638179499
31569,49.22662638179499
31570,49.22662638179499
31571,28.0
31572,58.0
31573,26.0
31574,46.0
31575,51.0
31576,23.0
31577,30.0
31578,46.0
31579,51.0
31580,23.0
31581,30.0
31582,46.0
31583,51.0
31584,23.0
31585,30.0
31586,46.0
31587,23.0
31588,51.0
31589,30.0
31590,59.0
31591,44.0
31592,47.0
31593,59.0
31594,44.0
31595,47.0
31596,59.0
31597,44.0
31598,47.0
31599,59.0
31600,44.0
31601,47.0
31602,49.22662638179499
31603,49.22662638179499
31604,49.22662638179499
31605,49.22662638179499
31606,49.22662638179499
31607,49.22662638179499
31608,49.22662638179499
31609,49.22662638179499
31610,49.22662638179499
31611,49.22662638179499
31612,49.22662638179499
31613,49.22662638179499
31614,49.22662638179499
31615,49.22662638179499
31616,49.22662638179499
31617,49.22662638179499
31618,46.0
31619,27.0
31620,24.0
31621,46.0
31622,27.0
31623,24.0
31624,46.0
31625,27.0
31626,24.0
31627,46.0
31628,27.0
31629,24.0
31630,49.22662638179499
31631,49.22662638179499
31632,49.22662638179499
31633,49.22662638179499
31634,49.22662638179499
31635,49.22662638179499
31636,49.22662638179499
31637,49.22662638179499
31638,49.22662638179499
31639,49.22662638179499
31640,49.22662638179499
31641,49.22662638179499
31642,49.22662638179499
31643,49.22662638179499
31644,49.22662638179499
31645,49.22662638179499
31646,42.0
31647,72.0
31648,22.0
31649,78.0
31650,45.0
31651,72.0
31652,22.0
31653,78.0
31654,24.0
31655,30.0
31656,24.0
31657,30.0
31658,32.0
31659,32.0
31660,32.0
31661,26.0
31662,26.0
31663,42.0
31664,42.0
31665,33.0
31666,24.0
31667,30.0
31668,24.0
31669,30.0
31670,49.22662638179499
31671,49.22662638179499
31672,49.22662638179499
31673,49.22662638179499
31674,32.0
31675,32.0
31676,32.0
31677,49.22662638179499
31678,49.22662638179499
31679,49.22662638179499
31680,49.22662638179499
31681,26.0
31682,26.0
31683,42.0
31684,42.0
31685,33.0
31686,33.0
31687,49.22662638179499
31688,49.22662638179499
31689,49.22662638179499
31690,49.22662638179499
31691,68.0
31692,68.0
31693,42.0
31694,42.0
31695,34.0
31696,49.22662638179499
31697,49.22662638179499
31698,49.22662638179499
31699,49.22662638179499
31700,68.0
31701,68.0
31702,45.0
31703,45.0
31704,42.0
31705,42.0
31706,34.0
31707,49.22662638179499
31708,49.22662638179499
31709,49.22662638179499
31710,49.22662638179499
31711,30.0
31712,29.0
31713,30.0
31714,29.0
31715,49.22662638179499
31716,49.22662638179499
31717,49.22662638179499
31718,49.22662638179499
31719,49.22662638179499
31720,49.22662638179499
31721,49.22662638179499
31722,49.22662638179499
31723,29.0
31724,29.0
31725,49.22662638179499
31726,49.22662638179499
31727,63.0
31728,63.0
31729,38.0
31730,30.0
31731,29.0
31732,30.0
31733,29.0
31734,30.0
31735,29.0
31736,49.22662638179499
31737,49.22662638179499
31738,49.22662638179499
31739,49.22662638179499
31740,49.22662638179499
31741,49.22662638179499
31742,49.22662638179499
31743,49.22662638179499
31744,49.22662638179499
31745,49.22662638179499
31746,49.22662638179499
31747,49.22662638179499
31748,29.0
31749,29.0
31750,29.0
31751,49.22662638179499
31752,63.0
31753,63.0
31754,63.0
31755,20.0
31756,45.0
31757,40.0
31758,45.0
31759,40.0
31760,49.22662638179499
31761,49.22662638179499
31762,32.0
31763,32.0
31764,49.22662638179499
31765,49.22662638179499
31766,49.22662638179499
31767,49.22662638179499
31768,49.22662638179499
31769,49.22662638179499
31770,49.22662638179499
31771,49.22662638179499
31772,26.0
31773,26.0
31774,37.0
31775,37.0
31776,42.0
31777,34.0
31778,39.0
31779,39.0
31780,39.0
31781,39.0
31782,39.0
31783,49.22662638179499
31784,49.22662638179499
31785,49.22662638179499
31786,49.22662638179499
31787,49.22662638179499
31788,49.22662638179499
31789,49.22662638179499
31790,49.22662638179499
31791,49.22662638179499
31792,49.22662638179499
31793,49.22662638179499
31794,49.22662638179499
31795,39.0
31796,39.0
31797,39.0
31798,49.22662638179499
31799,49.22662638179499
31800,49.22662638179499
31801,51.0
31802,51.0
31803,51.0
31804,42.0
31805,42.0
31806,41.0
31807,49.22662638179499
31808,45.0
31809,40.0
31810,45.0
31811,40.0
31812,45.0
31813,40.0
31814,49.22662638179499
31815,49.22662638179499
31816,49.22662638179499
31817,49.22662638179499
31818,32.0
31819,32.0
31820,49.22662638179499
31821,49.22662638179499
31822,49.22662638179499
31823,49.22662638179499
31824,49.22662638179499
31825,49.22662638179499
31826,49.22662638179499
31827,49.22662638179499
31828,26.0
31829,26.0
31830,37.0
31831,37.0
31832,42.0
31833,34.0
31834,49.22662638179499
31835,49.22662638179499
31836,49.22662638179499
31837,49.22662638179499
31838,49.22662638179499
31839,49.22662638179499
31840,30.0
31841,25.0
31842,30.0
31843,25.0
31844,30.0
31845,25.0
31846,49.22662638179499
31847,49.22662638179499
31848,49.22662638179499
31849,49.22662638179499
31850,49.22662638179499
31851,49.22662638179499
31852,49.22662638179499
31853,49.22662638179499
31854,49.22662638179499
31855,49.22662638179499
31856,49.22662638179499
31857,49.22662638179499
31858,25.0
31859,25.0
31860,25.0
31861,49.22662638179499
31862,49.22662638179499
31863,49.22662638179499
31864,69.0
31865,69.0
31866,69.0
31867,42.0
31868,42.0
31869,41.0
31870,49.22662638179499
31871,49.22662638179499
31872,49.22662638179499
31873,49.22662638179499
31874,49.22662638179499
31875,49.22662638179499
31876,20.0
31877,20.0
31878,49.22662638179499
31879,49.22662638179499
31880,49.22662638179499
31881,49.22662638179499
31882,49.22662638179499
31883,49.22662638179499
31884,49.22662638179499
31885,49.22662638179499
31886,22.0
31887,22.0
31888,49.22662638179499
31889,49.22662638179499
31890,49.22662638179499
31891,49.22662638179499
31892,49.22662638179499
31893,49.22662638179499
31894,49.22662638179499
31895,49.22662638179499
31896,49.22662638179499
31897,49.22662638179499
31898,23.0
31899,49.22662638179499
31900,49.22662638179499
31901,21.7
31902,20.0
31903,22.0
31904,49.22662638179499
31905,49.22662638179499
31906,49.22662638179499
31907,49.22662638179499
31908,49.22662638179499
31909,49.22662638179499
31910,49.22662638179499
31911,49.22662638179499
31912,49.22662638179499
31913,49.22662638179499
31914,22.0
31915,22.0
31916,22.0
31917,49.22662638179499
31918,49.22662638179499
31919,49.22662638179499
31920,49.22662638179499
31921,49.22662638179499
31922,49.22662638179499
31923,49.22662638179499
31924,23.0
31925,23.0
31926,23.0
31927,23.0
31928,20.0
31929,20.0
31930,20.0
31931,22.0
31932,49.22662638179499
31933,49.22662638179499
31934,49.22662638179499
31935,49.22662638179499
31936,49.22662638179499
31937,49.22662638179499
31938,49.22662638179499
31939,49.22662638179499
31940,49.22662638179499
31941,49.22662638179499
31942,49.22662638179499
31943,49.22662638179499
31944,26.0
31945,26.0
31946,42.0
31947,42.0
31948,72.0
31949,22.0
31950,78.0
31951,49.22662638179499
31952,49.22662638179499
31953,26.0
31954,26.0
31955,42.0
31956,42.0
31957,22.0
31958,28.0
31959,28.0
31960,28.0
31961,45.0
31962,45.0
31963,45.0
31964,49.22662638179499
31965,49.22662638179499
31966,28.0
31967,28.0
31968,28.0
31969,72.0
31970,22.0
31971,78.0
31972,26.0
31973,28.0
31974,26.0
31975,42.0
31976,42.0
31977,34.0
31978,72.0
31979,72.0
31980,13.0
31981,66.0
31982,31.0
31983,31.0
31984,31.0
31985,30.0
31986,30.0
31987,30.0
31988,45.0
31989,45.0
31990,72.0
31991,35.0
31992,13.0
31993,47.0
31994,66.0
31995,23.0
31996,22.0
31997,23.0
31998,22.0
31999,23.0
32000,22.0
32001,24.0
32002,32.0
32003,24.0
32004,32.0
32005,15.0
32006,26.0
32007,36.0
32008,23.0
32009,22.0
32010,23.0
32011,22.0
32012,23.0
32013,22.0
32014,34.0
32015,26.0
32016,34.0
32017,26.0
32018,28.0
32019,16.0
32020,36.0
32021,34.0
32022,49.22662638179499
32023,49.22662638179499
32024,49.22662638179499
32025,49.22662638179499
32026,49.22662638179499
32027,29.0
32028,29.0
32029,40.3
32030,48.0
32031,44.0
32032,50.0
32033,49.22662638179499
32034,49.22662638179499
32035,38.2
32036,39.4
32037,63.1
32038,58.0
32039,49.4
32040,38.0
32041,32.3
32042,43.9
32043,53.0
32044,73.0
32045,40.3
32046,48.0
32047,44.0
32048,50.0
32049,38.2
32050,39.4
32051,63.1
32052,58.0
32053,49.4
32054,38.0
32055,32.3
32056,43.9
32057,49.22662638179499
32058,49.22662638179499
32059,40.3
32060,48.0
32061,44.0
32062,50.0
32063,38.2
32064,39.4
32065,63.1
32066,58.0
32067,32.3
32068,53.0
32069,49.4
32070,38.0
32071,32.3
32072,43.9
32073,53.0
32074,73.0
32075,72.0
32076,81.0
32077,50.0
32078,73.0
32079,49.22662638179499
32080,64.0
32081,49.22662638179499
32082,66.0
32083,67.0
32084,67.0
32085,49.22662638179499
32086,69.0
32087,28.0
32088,32.0
32089,63.0
32090,38.0
32091,38.0
32092,28.0
32093,32.0
32094,49.22662638179499
32095,51.0
32096,66.0
32097,49.22662638179499
32098,49.22662638179499
32099,51.0
32100,66.0
32101,49.22662638179499
32102,65.0
32103,70.0
32104,51.0
32105,66.0
32106,49.22662638179499
32107,49.22662638179499
32108,51.0
32109,66.0
32110,49.22662638179499
32111,49.22662638179499
32112,51.0
32113,66.0
32114,49.22662638179499
32115,38.0
32116,49.22662638179499
32117,49.22662638179499
32118,60.0
32119,49.22662638179499
32120,49.22662638179499
32121,49.22662638179499
32122,49.22662638179499
32123,30.0
32124,30.0
32125,14.0
32126,30.0
32127,14.0
32128,30.0
32129,14.0
32130,30.0
32131,14.0
32132,30.0
32133,30.0
32134,30.0
32135,54.0
32136,54.0
32137,93.0
32138,56.0
32139,73.0
32140,26.2
32141,19.3
32142,22.9
32143,20.3
32144,49.22662638179499
32145,35.2
32146,45.4
32147,23.5
32148,40.0
32149,84.0
32150,32.0
32151,75.0
32152,49.22662638179499
32153,43.0
32154,55.0
32155,49.22662638179499
32156,37.0
32157,44.0
32158,49.22662638179499
32159,49.22662638179499
32160,49.22662638179499
32161,35.1
32162,32.6
32163,49.22662638179499
32164,49.22662638179499
32165,49.22662638179499
32166,49.22662638179499
32167,49.22662638179499
32168,62.0
32169,49.22662638179499
32170,26.0
32171,44.0
32172,49.22662638179499
32173,49.22662638179499
32174,54.0
32175,49.22662638179499
32176,62.0
32177,26.0
32178,54.0
32179,49.22662638179499
32180,49.22662638179499
32181,49.22662638179499
32182,49.22662638179499
32183,49.22662638179499
32184,60.0
32185,60.0
32186,55.0
32187,55.0
32188,40.0
32189,50.0
32190,26.0
32191,48.0
32192,48.0
32193,49.22662638179499
32194,76.0
32195,76.0
32196,49.22662638179499
32197,49.22662638179499
32198,35.0
32199,29.0
32200,76.0
32201,68.0
32202,52.0
32203,58.0
32204,49.22662638179499
32205,32.0
32206,32.0
32207,62.0
32208,54.0
32209,49.22662638179499
32210,49.22662638179499
32211,49.22662638179499
32212,32.0
32213,38.0
32214,62.0
32215,58.0
32216,51.0
32217,58.0
32218,48.0
32219,49.0
32220,49.22662638179499
32221,49.22662638179499
32222,76.0
32223,76.0
32224,54.0
32225,49.22662638179499
32226,49.22662638179499
32227,49.22662638179499
32228,49.22662638179499
32229,49.22662638179499
32230,29.0
32231,52.0
32232,58.0
32233,49.22662638179499
32234,49.22662638179499
32235,52.0
32236,68.0
32237,51.0
32238,84.0
32239,84.0
32240,54.0
32241,49.22662638179499
32242,49.22662638179499
32243,49.22662638179499
32244,49.22662638179499
32245,68.0
32246,58.0
32247,51.0
32248,49.22662638179499
32249,49.22662638179499
32250,47.0
32251,49.22662638179499
32252,49.22662638179499
32253,49.22662638179499
32254,59.0
32255,49.22662638179499
32256,49.22662638179499
32257,49.22662638179499
32258,49.22662638179499
32259,52.0
32260,52.0
32261,38.0
32262,36.0
32263,49.22662638179499
32264,49.22662638179499
32265,49.22662638179499
32266,49.22662638179499
32267,56.0
32268,57.0
32269,49.22662638179499
32270,49.22662638179499
32271,49.22662638179499
32272,49.22662638179499
32273,49.22662638179499
32274,49.22662638179499
32275,49.22662638179499
32276,49.22662638179499
32277,29.0
32278,35.0
32279,47.0
32280,50.0
32281,60.0
32282,50.0
32283,60.0
32284,49.22662638179499
32285,49.22662638179499
32286,49.22662638179499
32287,49.22662638179499
32288,49.22662638179499
32289,44.0
32290,29.0
32291,38.0
32292,27.0
32293,49.0
32294,49.0
32295,49.22662638179499
32296,49.22662638179499
32297,49.22662638179499
32298,49.22662638179499
32299,49.22662638179499
32300,49.22662638179499
32301,29.0
32302,35.0
32303,47.0
32304,60.0
32305,50.0
32306,60.0
32307,50.0
32308,60.0
32309,50.0
32310,60.0
32311,49.22662638179499
32312,49.22662638179499
32313,49.22662638179499
32314,49.22662638179499
32315,49.22662638179499
32316,49.22662638179499
32317,49.22662638179499
32318,49.22662638179499
32319,36.0
32320,49.22662638179499
32321,49.22662638179499
32322,49.22662638179499
32323,49.22662638179499
32324,49.22662638179499
32325,36.0
32326,49.22662638179499
32327,49.22662638179499
32328,49.22662638179499
32329,49.22662638179499
32330,49.22662638179499
32331,49.22662638179499
32332,49.22662638179499
32333,49.0
32334,49.0
32335,42.0
32336,31.0
32337,49.0
32338,31.0
32339,49.22662638179499
32340,49.22662638179499
32341,49.22662638179499
32342,49.22662638179499
32343,64.0
32344,49.22662638179499
32345,49.22662638179499
32346,49.22662638179499
32347,28.0
32348,49.22662638179499
32349,49.22662638179499
32350,49.22662638179499
32351,49.22662638179499
32352,49.22662638179499
32353,49.22662638179499
32354,49.22662638179499
32355,49.22662638179499
32356,49.22662638179499
32357,49.22662638179499
32358,49.22662638179499
32359,49.22662638179499
32360,49.22662638179499
32361,49.22662638179499
32362,49.22662638179499
32363,49.22662638179499
32364,52.0
32365,62.0
32366,61.0
32367,49.22662638179499
32368,49.22662638179499
32369,49.22662638179499
32370,49.22662638179499
32371,30.0
32372,26.0
32373,25.0
32374,49.22662638179499
32375,26.8
32376,20.0
32377,46.0
32378,45.8
32379,48.2
32380,45.8
32381,48.2
32382,41.5
32383,50.2
32384,41.5
32385,50.2
32386,45.2
32387,50.2
32388,45.2
32389,50.2
32390,46.5
32391,53.3
32392,46.5
32393,53.3
32394,45.8
32395,48.2
32396,41.5
32397,50.2
32398,44.0
32399,43.0
32400,44.0
32401,43.0
32402,42.6
32403,42.6
32404,40.7
32405,51.5
32406,53.4
32407,47.5
32408,53.0
32409,47.0
32410,49.22662638179499
32411,36.0
32412,57.0
32413,41.0
32414,64.0
32415,50.0
32416,72.0
32417,41.0
32418,64.0
32419,64.0
32420,41.0
32421,50.0
32422,50.0
32423,40.7
32424,51.5
32425,53.4
32426,47.5
32427,17.1
32428,17.1
32429,42.2
32430,37.6
32431,37.6
32432,33.2
32433,33.2
32434,47.7
32435,42.2
32436,45.1
32437,70.0
32438,60.0
32439,80.0
32440,80.0
32441,60.0
32442,30.0
32443,70.0
32444,60.0
32445,60.0
32446,90.0
32447,60.0
32448,60.0
32449,58.0
32450,45.3
32451,49.22662638179499
32452,49.22662638179499
32453,68.0
32454,92.0
32455,68.0
32456,80.0
32457,49.22662638179499
32458,49.22662638179499
32459,49.22662638179499
32460,49.22662638179499
32461,49.22662638179499
32462,49.22662638179499
32463,49.22662638179499
32464,49.22662638179499
32465,49.22662638179499
32466,65.0
32467,49.22662638179499
32468,49.22662638179499
32469,61.5
32470,74.3
32471,49.22662638179499
32472,49.22662638179499
32473,49.22662638179499
32474,54.0
32475,62.0
32476,54.0
32477,49.22662638179499
32478,49.22662638179499
32479,49.22662638179499
32480,49.22662638179499
32481,92.0
32482,49.22662638179499
32483,49.22662638179499
32484,92.0
32485,49.22662638179499
32486,49.22662638179499
32487,51.0
32488,49.22662638179499
32489,49.22662638179499
32490,83.0
32491,83.0
32492,49.22662638179499
32493,49.22662638179499
32494,49.22662638179499
32495,49.22662638179499
32496,49.22662638179499
32497,49.22662638179499
32498,49.22662638179499
32499,49.22662638179499
32500,83.0
32501,83.0
32502,49.22662638179499
32503,49.22662638179499
32504,49.22662638179499
32505,49.22662638179499
32506,49.22662638179499
32507,49.22662638179499
32508,90.0
32509,49.22662638179499
32510,49.22662638179499
32511,49.22662638179499
32512,49.22662638179499
32513,54.0
32514,59.0
32515,49.22662638179499
32516,66.0
32517,54.0
32518,49.22662638179499
32519,49.22662638179499
32520,49.22662638179499
32521,66.0
32522,62.0
32523,70.0
32524,59.0
32525,46.0
32526,75.0
32527,67.0
32528,54.0
32529,49.22662638179499
32530,49.22662638179499
32531,49.22662638179499
32532,49.22662638179499
32533,49.22662638179499
32534,45.0
32535,49.22662638179499
32536,49.22662638179499
32537,75.0
32538,49.22662638179499
32539,54.0
32540,49.22662638179499
32541,49.22662638179499
32542,49.22662638179499
32543,51.0
32544,45.0
32545,70.0
32546,67.0
32547,49.22662638179499
32548,49.22662638179499
32549,46.0
32550,75.0
32551,49.22662638179499
32552,67.0
32553,49.22662638179499
32554,49.22662638179499
32555,49.22662638179499
32556,45.0
32557,54.0
32558,54.0
32559,49.22662638179499
32560,49.22662638179499
32561,49.22662638179499
32562,61.5
32563,74.3
32564,49.22662638179499
32565,49.22662638179499
32566,49.22662638179499
32567,66.0
32568,55.0
32569,83.0
32570,65.0
32571,47.0
32572,72.0
32573,72.0
32574,72.0
32575,72.0
32576,40.0
32577,90.0
32578,40.0
32579,90.0
32580,49.22662638179499
32581,49.22662638179499
32582,49.22662638179499
32583,49.22662638179499
32584,60.0
32585,60.0
32586,50.0
32587,60.0
32588,60.0
32589,60.0
32590,61.0
32591,72.0
32592,40.0
32593,90.0
32594,40.0
32595,90.0
32596,49.22662638179499
32597,49.22662638179499
32598,49.22662638179499
32599,49.22662638179499
32600,50.0
32601,60.0
32602,30.0
32603,40.0
32604,90.0
32605,40.0
32606,90.0
32607,49.22662638179499
32608,49.22662638179499
32609,49.22662638179499
32610,49.22662638179499
32611,49.22662638179499
32612,49.22662638179499
32613,49.22662638179499
32614,60.0
32615,60.0
32616,50.0
32617,60.0
32618,60.0
32619,60.0
32620,40.0
