,fuel_cost_12000_miles
14691,1080.0
14692,1113.0
14693,1284.0
14694,429.0
14695,429.0
14696,1158.0
14697,1189.0
14698,1158.0
14699,1005.0
14700,1459.0
14701,1478.0
14702,1459.0
14703,1966.0
14704,1804.0
14705,1723.0
14706,2523.0
14707,1142.0
14708,1169.0
14709,1450.0
14710,1666.0
14711,324.0
14712,1151.0
14713,1343.0
14714,1422.0
14715,1360.0
14716,1436.0
14717,866.0
14718,834.0
14719,974.0
14720,866.0
14721,896.0
14722,714.0
14723,1054.0
14724,1080.0
14725,990.0
14726,1067.0
14727,811.0
14728,896.0
14729,974.0
14730,974.0
14731,974.0
14732,974.0
14733,896.0
14734,929.0
14735,1080.0
14736,974.0
14737,1080.0
14738,1080.0
14739,1097.0
14740,1097.0
14741,1080.0
14742,1003.0
14743,1020.0
14744,1020.0
14745,1113.0
14746,1158.0
14747,1020.0
14748,1034.0
14749,1020.0
14750,1020.0
14751,1158.0
14752,1173.0
14753,1034.0
14754,1034.0
14755,1173.0
14756,1020.0
14757,1158.0
14758,700.0
14759,700.0
14760,700.0
14761,700.0
14762,700.0
14763,700.0
14764,700.0
14765,1034.0
14766,1034.0
14767,1020.0
14768,1003.0
14769,1020.0
14770,1113.0
14771,1236.0
14772,1128.0
14773,1128.0
14774,1236.0
14775,1113.0
14776,1219.0
14777,1128.0
14778,1128.0
14779,1219.0
14780,1113.0
14781,1113.0
14782,707.0
14783,707.0
14784,707.0
14785,707.0
14786,707.0
14787,707.0
14788,707.0
14789,707.0
14790,1219.0
14791,1113.0
14792,1128.0
14793,1236.0
14794,1128.0
14795,1236.0
14796,1219.0
14797,1113.0
14798,361.0
14799,361.0
14800,347.0
14801,361.0
14802,361.0
14803,347.0
14804,361.0
14805,361.0
14806,347.0
14807,347.0
14808,361.0
14809,361.0
14810,347.0
14811,347.0
14812,347.0
14813,347.0
14814,347.0
14815,331.0
14816,347.0
14817,778.0
14818,778.0
14819,746.0
14820,714.0
14821,778.0
14822,778.0
14823,746.0
14824,762.0
14825,746.0
14826,778.0
14827,778.0
14828,778.0
14829,746.0
14830,746.0
14831,746.0
14832,776.0
14833,1173.0
14834,1250.0
14835,1189.0
14836,1269.0
14837,1284.0
14838,1173.0
14839,1189.0
14840,1299.0
14841,1189.0
14842,1299.0
14843,1173.0
14844,1284.0
14845,776.0
14846,776.0
14847,776.0
14848,776.0
14849,776.0
14850,1173.0
14851,1173.0
14852,1173.0
14853,1173.0
14854,1173.0
14855,1173.0
14856,957.0
14857,1120.0
14858,957.0
14859,957.0
14860,1120.0
14861,957.0
14862,1120.0
14863,924.0
14864,1086.0
14865,1086.0
14866,924.0
14867,1120.0
14868,957.0
14869,957.0
14870,1120.0
14871,1086.0
14872,924.0
14873,909.0
14874,924.0
14875,909.0
14876,924.0
14877,924.0
14878,1377.0
14879,1377.0
14880,1360.0
14881,1269.0
14882,1331.0
14883,1343.0
14884,1269.0
14885,1343.0
14886,1343.0
14887,1422.0
14888,1331.0
14889,1269.0
14890,1269.0
14891,1331.0
14892,1250.0
14893,1299.0
14894,1250.0
14895,1250.0
14896,1250.0
14897,1250.0
14898,671.0
14899,347.0
14900,347.0
14901,347.0
14902,1037.0
14903,1269.0
14904,1269.0
14905,1192.0
14906,1192.0
14907,1377.0
14908,1269.0
14909,1347.0
14910,1269.0
14911,1347.0
14912,1422.0
14913,1347.0
14914,1347.0
14915,1422.0
14916,1020.0
14917,1176.0
14918,1254.0
14919,1254.0
14920,1360.0
14921,1408.0
14922,1269.0
14923,1347.0
14924,1347.0
14925,626.0
14926,392.0
14927,804.0
14928,819.0
14929,804.0
14930,819.0
14931,819.0
14932,819.0
14933,819.0
14934,819.0
14935,804.0
14936,819.0
14937,804.0
14938,741.0
14939,741.0
14940,819.0
14941,804.0
14942,819.0
14943,804.0
14944,819.0
14945,927.0
14946,974.0
14947,957.0
14948,943.0
14949,927.0
14950,943.0
14951,974.0
14952,943.0
14953,927.0
14954,957.0
14955,974.0
14956,943.0
14957,927.0
14958,974.0
14959,957.0
14960,927.0
14961,943.0
14962,927.0
14963,943.0
14964,943.0
14965,927.0
14966,974.0
14967,957.0
14968,943.0
14969,927.0
14970,974.0
14971,957.0
14972,943.0
14973,927.0
14974,943.0
14975,927.0
14976,331.0
14977,347.0
14978,331.0
14979,331.0
14980,331.0
14981,331.0
14982,331.0
14983,339.0
14984,339.0
14985,339.0
14986,354.0
14987,339.0
14988,354.0
14989,339.0
14990,354.0
14991,339.0
14992,339.0
14993,339.0
14994,339.0
14995,339.0
14996,339.0
14997,339.0
14998,339.0
14999,354.0
15000,339.0
15001,354.0
15002,1142.0
15003,911.0
15004,880.0
15005,911.0
15006,943.0
15007,1173.0
15008,943.0
15009,911.0
15010,1158.0
15011,911.0
15012,880.0
15013,1067.0
15014,1189.0
15015,943.0
15016,943.0
15017,943.0
15018,1067.0
15019,943.0
15020,1067.0
15021,911.0
15022,943.0
15023,911.0
15024,1067.0
15025,911.0
15026,911.0
15027,1067.0
15028,943.0
15029,361.0
15030,361.0
15031,377.0
15032,377.0
15033,1189.0
15034,1158.0
15035,1189.0
15036,1158.0
15037,804.0
15038,820.0
15039,742.0
15040,820.0
15041,896.0
15042,851.0
15043,929.0
15044,347.0
15045,331.0
15046,339.0
15047,324.0
15048,331.0
15049,354.0
15050,347.0
15051,331.0
15052,339.0
15053,324.0
15054,331.0
15055,354.0
15056,347.0
15057,943.0
15058,943.0
15059,1161.0
15060,1192.0
15061,913.0
15062,943.0
15063,913.0
15064,913.0
15065,943.0
15066,913.0
15067,369.0
15068,1192.0
15069,1192.0
15070,1192.0
15071,1192.0
15072,1380.0
15073,1380.0
15074,1348.0
15075,1811.0
15076,1760.0
15077,2039.0
15078,2204.0
15079,2011.0
15080,1128.0
15081,1158.0
15082,1158.0
15083,1113.0
15084,1128.0
15085,1113.0
15086,1158.0
15087,1128.0
15088,1128.0
15089,1206.0
15090,1158.0
15091,1206.0
15092,1158.0
15093,1206.0
15094,1206.0
15095,1206.0
15096,1206.0
15097,1158.0
15098,1158.0
15099,1113.0
15100,1113.0
15101,1158.0
15102,1158.0
15103,1113.0
15104,399.0
15105,399.0
15106,399.0
15107,399.0
15108,399.0
15109,876.0
15110,1219.0
15111,1219.0
15112,1219.0
15113,1206.0
15114,1206.0
15115,1269.0
15116,1269.0
15117,1206.0
15118,990.0
15119,1113.0
15120,1131.0
15121,400.0
15122,876.0
15123,1206.0
15124,1222.0
15125,974.0
15126,974.0
15127,974.0
15128,1003.0
15129,1020.0
15130,1020.0
15131,1052.0
15132,1052.0
15133,1020.0
15134,1020.0
15135,1052.0
15136,377.0
15137,377.0
15138,392.0
15139,392.0
15140,392.0
15141,392.0
15142,392.0
15143,369.0
15144,369.0
15145,369.0
15146,384.0
15147,1236.0
15148,1331.0
15149,1331.0
15150,1236.0
15151,1299.0
15152,1236.0
15153,1299.0
15154,1236.0
15155,1331.0
15156,1236.0
15157,1408.0
15158,974.0
15159,974.0
15160,1548.0944902824476
15161,1020.0
15162,1037.0
15163,1067.0
15164,1006.0
15165,1020.0
15166,1052.0
15167,377.0
15168,385.0
15169,377.0
15170,392.0
15171,385.0
15172,369.0
15173,369.0
15174,1269.0
15175,1206.0
15176,1299.0
15177,1236.0
15178,1269.0
15179,1192.0
15180,1222.0
15181,1236.0
15182,1331.0
15183,1299.0
15184,437.0
15185,445.0
15186,437.0
15187,1408.0
15188,1394.0
15189,1408.0
15190,1455.0
15191,1440.0
15192,467.0
15193,460.0
15194,1422.0
15195,1422.0
15196,1422.0
15197,957.0
15198,957.0
15199,1250.0
15200,1360.0
15201,1250.0
15202,1360.0
15203,1250.0
15204,1360.0
15205,1023.0
15206,1200.0
15207,1023.0
15208,1200.0
15209,1023.0
15210,1200.0
15211,1184.0
15212,1249.0
15213,1249.0
15214,1184.0
15215,1641.0
15216,1559.0
15217,1653.0
15218,1641.0
15219,1559.0
15220,1653.0
15221,1222.0
15222,460.0
15223,543.0
15224,468.0
15225,551.0
15226,453.0
15227,460.0
15228,959.0
15229,975.0
15230,1422.0
15231,1440.0
15232,1254.0
15233,1360.0
15234,1269.0
15235,1377.0
15236,1187.0
15237,1252.0
15238,1564.0
15239,1653.0
15240,1581.0
15241,1672.0
15242,347.0
15243,943.0
15244,1192.0
15245,1128.0
15246,1128.0
15247,1284.0
15248,1128.0
15249,1299.0
15250,1128.0
15251,1284.0
15252,1331.0
15253,1219.0
15254,1128.0
15255,1299.0
15256,1128.0
15257,1219.0
15258,1128.0
15259,1284.0
15260,1128.0
15261,1331.0
15262,1219.0
15263,1299.0
15264,1128.0
15265,1128.0
15266,1128.0
15267,1219.0
15268,1128.0
15269,1299.0
15270,1128.0
15271,1128.0
15272,1219.0
15273,1128.0
15274,1128.0
15275,1128.0
15276,1128.0
15277,1219.0
15278,1331.0
15279,1219.0
15280,1219.0
15281,1128.0
15282,1299.0
15283,572.0
15284,572.0
15285,594.0
15286,649.0
15287,572.0
15288,633.0
15289,1173.0
15290,429.0
15291,452.0
15292,429.0
15293,452.0
15294,429.0
15295,429.0
15296,429.0
15297,452.0
15298,444.0
15299,429.0
15300,437.0
15301,444.0
15302,444.0
15303,437.0
15304,437.0
15305,460.0
15306,444.0
15307,437.0
15308,460.0
15309,444.0
15310,437.0
15311,429.0
15312,452.0
15313,460.0
15314,467.0
15315,429.0
15316,460.0
15317,467.0
15318,444.0
15319,444.0
15320,429.0
15321,444.0
15322,452.0
15323,429.0
15324,429.0
15325,429.0
15326,452.0
15327,460.0
15328,452.0
15329,429.0
15330,909.0
15331,909.0
15332,909.0
15333,957.0
15334,909.0
15335,909.0
15336,909.0
15337,909.0
15338,957.0
15339,909.0
15340,909.0
15341,909.0
15342,957.0
15343,957.0
15344,909.0
15345,909.0
15346,909.0
15347,957.0
15348,909.0
15349,909.0
15350,909.0
15351,909.0
15352,957.0
15353,957.0
15354,909.0
15355,909.0
15356,909.0
15357,957.0
15358,909.0
15359,1377.0
15360,1422.0
15361,1377.0
15362,1377.0
15363,1377.0
15364,1422.0
15365,1377.0
15366,1377.0
15367,1422.0
15368,1422.0
15369,1377.0
15370,1377.0
15371,671.0
15372,678.0
15373,1377.0
15374,1422.0
15375,1377.0
15376,1377.0
15377,1315.0
15378,1331.0
15379,1315.0
15380,1189.0
15381,1189.0
15382,1189.0
15383,1169.0
15384,1200.0
15385,1169.0
15386,1169.0
15387,973.0
15388,1023.0
15389,1200.0
15390,973.0
15391,1169.0
15392,1169.0
15393,973.0
15394,1169.0
15395,1023.0
15396,1200.0
15397,1200.0
15398,973.0
15399,1169.0
15400,1169.0
15401,973.0
15402,1169.0
15403,1169.0
15404,1023.0
15405,1200.0
15406,1200.0
15407,973.0
15408,1169.0
15409,1169.0
15410,973.0
15411,1169.0
15412,973.0
15413,1169.0
15414,1023.0
15415,1200.0
15416,973.0
15417,1169.0
15418,1169.0
15419,957.0
15420,1315.0
15421,1189.0
15422,1360.0
15423,1250.0
15424,1189.0
15425,1189.0
15426,1250.0
15427,1360.0
15428,1189.0
15429,1315.0
15430,1206.0
15431,1189.0
15432,1315.0
15433,1269.0
15434,1408.0
15435,1250.0
15436,1360.0
15437,1269.0
15438,1408.0
15439,1269.0
15440,1408.0
15441,1315.0
15442,1189.0
15443,1250.0
15444,1360.0
15445,1360.0
15446,1250.0
15447,1269.0
15448,1408.0
15449,1315.0
15450,1189.0
15451,1331.0
15452,1269.0
15453,1408.0
15454,1250.0
15455,1360.0
15456,1269.0
15457,1408.0
15458,618.0
15459,686.0
15460,1269.0
15461,1408.0
15462,1250.0
15463,1360.0
15464,1269.0
15465,1408.0
15466,1269.0
15467,1184.0
15468,1134.0
15469,1200.0
15470,1215.0
15471,1215.0
15472,1184.0
15473,1249.0
15474,1184.0
15475,1249.0
15476,1151.0
15477,1134.0
15478,1215.0
15479,1151.0
15480,1215.0
15481,1151.0
15482,1134.0
15483,1215.0
15484,1151.0
15485,1515.0
15486,1604.0
15487,1604.0
15488,1531.0
15489,1559.0
15490,1641.0
15491,1641.0
15492,1559.0
15493,1515.0
15494,1604.0
15495,1604.0
15496,1515.0
15497,1515.0
15498,1604.0
15499,1604.0
15500,1622.0
15501,1515.0
15502,1531.0
15503,1515.0
15504,1559.0
15505,1131.0
15506,1548.0944902824476
15507,1222.0
15508,1192.0
15509,1176.0
15510,1131.0
15511,1548.0944902824476
15512,1548.0944902824476
15513,437.0
15514,520.0
15515,468.0
15516,543.0
15517,536.0
15518,460.0
15519,520.0
15520,453.0
15521,445.0
15522,430.0
15523,453.0
15524,437.0
15525,430.0
15526,909.0
15527,975.0
15528,959.0
15529,909.0
15530,1377.0
15531,1422.0
15532,1394.0
15533,1377.0
15534,1440.0
15535,1192.0
15536,1315.0
15537,1360.0
15538,1254.0
15539,1192.0
15540,1331.0
15541,1315.0
15542,1219.0
15543,1137.0
15544,1252.0
15545,1187.0
15546,1219.0
15547,1154.0
15548,1515.0
15549,1610.0
15550,1564.0
15551,1653.0
15552,1641.0
15553,1531.0
15554,1622.0
15555,1515.0
15556,1610.0
15557,1313.0
15558,1158.0
15559,800.0
15560,776.0
15561,1158.0
15562,1158.0
15563,1158.0
15564,1158.0
15565,800.0
15566,800.0
15567,776.0
15568,1343.0
15569,1269.0
15570,1343.0
15571,1269.0
15572,858.0
15573,1269.0
15574,1343.0
15575,1269.0
15576,1269.0
15577,1343.0
15578,1343.0
15579,1269.0
15580,1206.0
15581,858.0
15582,858.0
15583,858.0
15584,858.0
15585,1023.0
15586,1023.0
15587,1184.0
15588,1023.0
15589,1184.0
15590,1023.0
15591,1184.0
15592,1184.0
15593,1023.0
15594,1184.0
15595,1023.0
15596,1023.0
15597,1023.0
15598,1023.0
15599,1450.0
15600,1315.0
15601,1315.0
15602,1377.0
15603,1377.0
15604,1315.0
15605,1315.0
15606,1377.0
15607,1161.0
15608,776.0
15609,776.0
15610,776.0
15611,1269.0
15612,1347.0
15613,858.0
15614,858.0
15615,858.0
15616,861.0
15617,861.0
15618,1187.0
15619,1023.0
15620,1023.0
15621,1455.0
15622,1315.0
15623,1377.0
15624,1097.0
15625,1189.0
15626,1269.0
15627,860.0
15628,1469.0
15629,1343.0
15630,1377.0
15631,1113.0
15632,1206.0
15633,1284.0
15634,1360.0
15635,1436.0
15636,1299.0
15637,1097.0
15638,1236.0
15639,1331.0
15640,892.0
15641,860.0
15642,1071.0
15643,1071.0
15644,1250.0
15645,1067.0
15646,1003.0
15647,1052.0
15648,392.0
15649,437.0
15650,1206.0
15651,1331.0
15652,1236.0
15653,1236.0
15654,407.0
15655,429.0
15656,460.0
15657,460.0
15658,1080.0
15659,1003.0
15660,1052.0
15661,1189.0
15662,399.0
15663,437.0
15664,1331.0
15665,1206.0
15666,1331.0
15667,1250.0
15668,1236.0
15669,407.0
15670,429.0
15671,460.0
15672,460.0
15673,896.0
15674,1052.0
15675,974.0
15676,1128.0
15677,714.0
15678,1142.0
15679,714.0
15680,1173.0
15681,437.0
15682,1299.0
15683,452.0
15684,1331.0
15685,1515.0
15686,1134.0
15687,924.0
15688,957.0
15689,973.0
15690,1071.0
15691,1184.0
15692,1299.0
15693,535.0
15694,603.0
15695,1685.0
15696,1746.0
15697,2059.0
15698,2039.0
15699,1284.0
15700,1484.0
15701,1120.0
15702,909.0
15703,941.0
15704,941.0
15705,1053.0
15706,1169.0
15707,1250.0
15708,520.0
15709,594.0
15710,1666.0
15711,1718.0
15712,2039.0
15713,2011.0
15714,724.0
15715,1881.0
15716,2020.0
15717,1848.0
15718,2411.0
15719,927.0
15720,927.0
15721,1052.0
15722,1003.0
15723,1173.0
15724,927.0
15725,746.0
15726,377.0
15727,811.0
15728,827.0
15729,974.0
15730,1034.0
15731,811.0
15732,1500.0
15733,1666.0
15734,1071.0
15735,1249.0
15736,1053.0
15737,1266.0
15738,1698.0
15739,1500.0
15740,1666.0
15741,1789.0
15742,1857.0
15743,1591.0
15744,1637.0
15745,821.0
15746,2088.0
15747,2129.0
15748,2285.0
15749,1992.0
15750,1219.0
15751,1315.0
15752,1250.0
15753,452.0
15754,452.0
15755,1250.0
15756,460.0
15757,497.0
15758,1249.0
15759,1380.0
15760,1507.0
15761,1348.0
15762,1478.0
15763,1993.0
15764,1459.0
15765,1507.0
15766,1543.0
15767,1575.0
15768,1459.0
15769,1507.0
15770,1575.0
15771,1459.0
15772,1522.0
15773,1575.0
15774,1493.0
15775,1672.0
15776,1543.0
15777,1522.0
15778,1575.0
15779,1459.0
15780,1522.0
15781,1575.0
15782,1478.0
15783,1654.0
15784,1543.0
15785,1522.0
15786,1575.0
15787,1249.0
15788,1380.0
15789,1507.0
15790,1348.0
15791,1249.0
15792,1348.0
15793,1397.0
15794,1364.0
15795,1313.0
15796,1380.0
15797,1478.0
15798,1348.0
15799,1249.0
15800,1313.0
15801,1397.0
15802,1522.0
15803,1364.0
15804,1249.0
15805,1500.0
15806,1641.0
15807,1531.0
15808,1685.0
15809,1531.0
15810,1685.0
15811,1113.0
15812,796.0
15813,1113.0
15814,909.0
15815,429.0
15816,1315.0
15817,1408.0
15818,1343.0
15819,1450.0
15820,1343.0
15821,671.0
15822,1469.0
15823,739.0
15824,1390.0
15825,858.0
15826,1469.0
15827,958.0
15828,1377.0
15829,1469.0
15830,1408.0
15831,1515.0
15832,1023.0
15833,1215.0
15834,1622.0
15835,1685.0
15836,1436.0
15837,1515.0
15838,1422.0
15839,693.0
15840,1531.0
15841,776.0
15842,1360.0
15843,858.0
15844,1548.0
15845,1004.0
15846,1390.0
15847,1515.0
15848,1377.0
15849,1484.0
15850,1390.0
15851,1500.0
15852,1422.0
15853,1548.0
15854,1641.0
15855,1641.0
15856,1053.0
15857,1249.0
15858,1249.0
15859,1718.0
15860,1718.0
15861,1128.0
15862,924.0
15863,437.0
15864,1331.0
15865,1422.0
15866,1360.0
15867,1484.0
15868,1484.0
15869,1576.0
15870,1390.0
15871,707.0
15872,1548.0
15873,776.0
15874,1450.0
15875,913.0
15876,1548.0
15877,1008.0
15878,1408.0
15879,1531.0
15880,1390.0
15881,1500.0
15882,1422.0
15883,1515.0
15884,1422.0
15885,1559.0
15886,1531.0
15887,1641.0
15888,1053.0
15889,1280.0
15890,1184.0
15891,1364.0
15892,1653.0
15893,1718.0
15894,1469.0
15895,1548.0
15896,1576.0
15897,1718.0
15898,1364.0
15899,1215.0
15900,1732.0
15901,1826.0
15902,1332.0
15903,1459.0
15904,1459.0
15905,1966.0
15906,1966.0
15907,1427.0
15908,1053.0
15909,1071.0
15910,1549.0
15911,1089.0
15912,1511.0
15913,1631.0
15914,1236.0
15915,1996.0
15916,1529.0
15917,1108.0
15918,1653.0
15919,1269.0
15920,2294.0
15921,1631.0
15922,1236.0
15923,1996.0
15924,1125.0
15925,1511.0
15926,2153.0
15927,3458.0
15928,3433.0
15929,3433.0
15930,3386.0
15931,2871.0
15932,3107.0
15933,2994.0
15934,3295.0
15935,2905.0
15936,1042.0
15937,799.0
15938,799.0
15939,1042.0
15940,1042.0
15941,799.0
15942,799.0
15943,1042.0
15944,1042.0
15945,799.0
15946,799.0
15947,1042.0
15948,1163.0
15949,1252.0
15950,1391.0
15951,926.0
15952,1320.0
15953,1427.0
15954,1017.0
15955,1053.0
15956,1371.0
15957,1163.0
15958,1252.0
15959,1391.0
15960,962.0
15961,1320.0
15962,1427.0
15963,1017.0
15964,1053.0
15965,1163.0
15966,1320.0
15967,1427.0
15968,1017.0
15969,1053.0
15970,1089.0
15971,1371.0
15972,1356.0
15973,1356.0
15974,1371.0
15975,1564.0
15976,1564.0
15977,1860.0
15978,1687.0
15979,1163.0
15980,1252.0
15981,1391.0
15982,962.0
15983,1320.0
15984,1427.0
15985,1017.0
15986,1053.0
15987,1089.0
15988,1371.0
15989,1356.0
15990,1564.0
15991,1860.0
15992,1687.0
15993,1269.0
15994,1183.0
15995,1252.0
15996,1391.0
15997,926.0
15998,1320.0
15999,1427.0
16000,1034.0
16001,1071.0
16002,1371.0
16003,1183.0
16004,1252.0
16005,1391.0
16006,962.0
16007,1320.0
16008,1427.0
16009,1034.0
16010,1071.0
16011,1874.0
16012,1687.0
16013,1183.0
16014,1320.0
16015,1427.0
16016,1034.0
16017,1071.0
16018,1089.0
16019,1371.0
16020,1371.0
16021,1371.0
16022,1371.0
16023,1564.0
16024,1564.0
16025,1874.0
16026,1687.0
16027,1183.0
16028,1252.0
16029,1391.0
16030,962.0
16031,1320.0
16032,1427.0
16033,1034.0
16034,1071.0
16035,1089.0
16036,1371.0
16037,1371.0
16038,1564.0
16039,1874.0
16040,1687.0
16041,1371.0
16042,1461.0
16043,1461.0
16044,1615.0
16045,1053.0
16046,1427.0
16047,1407.0
16048,1071.0
16049,1163.0
16050,1391.0
16051,1444.0
16052,1584.0
16053,1687.0
16054,1288.0
16055,1288.0
16056,1432.0
16057,1526.0
16058,1687.0
16059,1874.0
16060,1874.0
16061,1371.0
16062,1461.0
16063,1461.0
16064,1615.0
16065,1053.0
16066,1427.0
16067,1407.0
16068,1071.0
16069,1163.0
16070,1391.0
16071,1444.0
16072,1444.0
16073,1584.0
16074,1615.0
16075,1687.0
16076,1288.0
16077,1288.0
16078,1432.0
16079,1526.0
16080,1687.0
16081,1874.0
16082,1874.0
16083,1584.0
16084,1371.0
16085,1444.0
16086,1461.0
16087,1615.0
16088,1034.0
16089,1427.0
16090,1391.0
16091,1071.0
16092,1163.0
16093,1391.0
16094,1444.0
16095,1564.0
16096,1687.0
16097,1254.0
16098,1288.0
16099,1397.0
16100,1526.0
16101,1670.0
16102,1874.0
16103,1874.0
16104,1371.0
16105,1444.0
16106,1461.0
16107,1615.0
16108,1034.0
16109,1427.0
16110,1391.0
16111,1071.0
16112,1163.0
16113,1391.0
16114,1444.0
16115,1444.0
16116,1564.0
16117,1584.0
16118,1687.0
16119,1254.0
16120,1288.0
16121,1397.0
16122,1526.0
16123,1670.0
16124,1874.0
16125,1874.0
16126,1163.0
16127,1288.0
16128,1427.0
16129,1444.0
16130,1741.0
16131,1741.0
16132,1933.0
16133,1288.0
16134,1526.0
16135,1378.0
16136,1469.0
16137,1491.0
16138,1545.0
16139,1563.0
16140,1753.0
16141,1723.0
16142,1933.0
16143,1933.0
16144,2054.0
16145,1163.0
16146,1288.0
16147,1427.0
16148,1444.0
16149,1741.0
16150,1741.0
16151,1933.0
16152,1288.0
16153,1526.0
16154,1378.0
16155,1469.0
16156,1491.0
16157,1545.0
16158,1563.0
16159,1753.0
16160,1723.0
16161,1933.0
16162,1933.0
16163,2054.0
16164,1163.0
16165,1269.0
16166,1427.0
16167,1444.0
16168,1741.0
16169,1741.0
16170,1933.0
16171,1288.0
16172,1526.0
16173,1360.0
16174,1469.0
16175,1491.0
16176,1545.0
16177,1563.0
16178,1753.0
16179,1723.0
16180,1933.0
16181,1933.0
16182,2054.0
16183,1163.0
16184,1269.0
16185,1427.0
16186,1444.0
16187,1741.0
16188,1741.0
16189,1933.0
16190,1288.0
16191,1526.0
16192,1360.0
16193,1469.0
16194,1491.0
16195,1545.0
16196,1563.0
16197,1753.0
16198,1723.0
16199,1933.0
16200,1933.0
16201,2054.0
16202,1687.0
16203,1687.0
16204,1563.0
16205,1578.0
16206,1723.0
16207,1753.0
16208,1933.0
16209,1933.0
16210,2072.0
16211,1781.0
16212,1781.0
16213,2089.0
16214,2107.0
16215,1762.0
16216,1762.0
16217,2571.0
16218,2455.0
16219,1597.0
16220,1633.0
16221,1762.0
16222,2242.0
16223,2316.0
16224,2395.0
16225,1511.0
16226,1497.0
16227,1653.0
16228,1179.0
16229,1479.0
16230,1741.0
16231,1687.0
16232,1325.0
16233,1325.0
16234,1741.0
16235,1705.0
16236,1948.0
16237,1980.0
16238,1453.0
16239,1545.0
16240,1687.0
16241,1910.0
16242,1948.0
16243,2349.0
16244,2349.0
16245,2153.0
16246,2192.0
16247,2419.0
16248,2153.0
16249,2327.0
16250,1427.0
16251,1653.0
16252,1599.0
16253,1427.0
16254,1846.0
16255,1723.0
16256,1670.0
16257,1444.0
16258,1867.0
16259,1741.0
16260,3584.0
16261,3584.0
16262,3584.0
16263,3584.0
16264,3069.0
16265,2976.0
16266,1302.0
16267,1302.0
16268,1017.0
16269,1017.0
16270,1356.0
16271,1269.0
16272,1269.0
16273,1034.0
16274,1198.0
16275,1034.0
16276,1198.0
16277,1302.0
16278,1371.0
16279,1599.0
16280,1631.0
16281,1356.0
16282,1461.0
16283,1285.0
16284,1407.0
16285,1145.0
16286,1034.0
16287,1631.0
16288,1705.0
16289,1549.0
16290,1631.0
16291,1670.0
16292,1723.0
16293,1670.0
16294,1564.0
16295,1653.0
16296,1564.0
16297,1269.0
16298,1198.0
16299,1670.0
16300,1772.0
16301,1670.0
16302,1584.0
16303,1670.0
16304,1584.0
16305,2360.0
16306,2360.0
16307,2327.0
16308,2327.0
16309,2327.0
16310,2327.0
16311,1017.0
16312,1017.0
16313,1053.0
16314,1053.0
16315,1269.0
16316,1371.0
16317,1320.0
16318,1407.0
16319,1034.0
16320,1215.0
16321,1034.0
16322,1215.0
16323,1254.0
16324,1071.0
16325,1071.0
16326,1071.0
16327,1254.0
16328,1285.0
16329,1371.0
16330,1285.0
16331,1371.0
16332,1320.0
16333,1407.0
16334,1320.0
16335,1407.0
16336,1549.0
16337,1461.0
16338,1564.0
16339,1497.0
16340,1599.0
16341,1179.0
16342,1342.0
16343,1215.0
16344,1378.0
16345,1511.0
16346,1564.0
16347,1549.0
16348,1615.0
16349,1071.0
16350,1254.0
16351,1108.0
16352,1288.0
16353,1479.0
16354,1615.0
16355,1511.0
16356,1653.0
16357,1215.0
16358,1417.0
16359,1269.0
16360,1453.0
16361,1511.0
16362,1631.0
16363,1549.0
16364,1653.0
16365,1215.0
16366,1360.0
16367,1269.0
16368,1397.0
16369,1529.0
16370,1615.0
16371,1599.0
16372,1653.0
16373,1453.0
16374,1491.0
16375,1910.0
16376,1805.0
16377,1933.0
16378,1874.0
16379,1996.0
16380,1964.0
16381,2571.0
16382,1670.0
16383,1723.0
16384,1564.0
16385,1653.0
16386,2242.0
16387,2037.0
16388,2072.0
16389,1933.0
16390,2571.0
16391,1491.0
16392,1753.0
16393,1491.0
16394,1753.0
16395,1948.0
16396,1948.0
16397,1980.0
16398,1980.0
16399,2327.0
16400,2360.0
16401,1308.0
16402,1615.0
16403,1948.0
16404,2072.0
16405,1432.0
16406,1563.0
16407,2107.0
16408,1563.0
16409,1704.0
16410,2212.0
16411,2242.0
16412,2273.0
16413,2349.0
16414,1302.0
16415,1427.0
16416,1461.0
16417,1461.0
16418,1564.0
16419,1549.0
16420,1564.0
16421,1497.0
16422,1564.0
16423,2107.0
16424,2107.0
16425,1108.0
16426,1308.0
16427,1407.0
16428,1564.0
16429,1479.0
16430,1584.0
16431,1772.0
16432,1874.0
16433,2072.0
16434,2037.0
16435,1980.0
16436,2012.0
16437,2557.0
16438,2431.0
16439,2153.0
16440,2505.0
16441,2713.0
16442,2135.0
16443,2172.0
16444,2584.0
16445,1147.0
16446,1113.0
16447,1147.0
16448,1113.0
16449,1113.0
16450,1234.0
16451,1234.0
16452,1163.0
16453,1234.0
16454,1163.0
16455,1234.0
16456,1163.0
16457,1320.0
16458,1234.0
16459,1234.0
16460,1252.0
16461,1252.0
16462,1320.0
16463,1234.0
16464,1320.0
16465,1234.0
16466,1407.0
16467,1407.0
16468,1356.0
16469,1356.0
16470,1302.0
16471,1285.0
16472,1584.0
16473,1529.0
16474,1302.0
16475,1285.0
16476,1302.0
16477,1285.0
16478,904.0
16479,990.0
16480,974.0
16481,974.0
16482,974.0
16483,1147.0
16484,1147.0
16485,1147.0
16486,1444.0
16487,1391.0
16488,1391.0
16489,1564.0
16490,1497.0
16491,1874.0
16492,1615.0
16493,1469.0
16494,1910.0
16495,2327.0
