,manufacturer,transmission,engine_capacity,noise_level,euro_standard_,fuel_type,Petrol,Diesel,Petrol Hybrid
32410,0,50,2967.0,73.0,4.0,0,0,0,0
32411,0,2,3598.0,76.0,4.0,0,0,0,0
32412,0,24,3598.0,76.0,4.0,0,0,0,0
32413,0,2,4806.0,74.0,4.0,0,0,0,0
32414,0,4,4806.0,75.0,4.0,0,0,0,0
32415,0,2,4806.0,77.0,4.0,0,0,0,0
32416,0,24,4806.0,76.0,4.0,0,0,0,0
32417,0,2,4806.0,74.0,4.0,0,0,0,0
32418,0,24,4806.0,75.0,4.0,0,0,0,0
32419,0,24,4806.0,75.0,4.0,0,0,0,0
32420,0,2,4806.0,74.0,4.0,0,0,0,0
32421,0,24,4806.0,73.0,4.0,0,0,0,0
32422,0,24,4806.0,73.0,4.0,0,0,0,0
32423,0,2,2893.0,75.0,5.0,0,0,0,0
32424,0,50,2893.0,73.0,5.0,0,0,0,0
32425,0,2,3436.0,75.0,5.0,0,0,0,0
32426,0,50,3436.0,74.0,5.0,0,0,0,0
32427,0,2,3605.0,71.0,5.0,0,0,0,0
32428,0,50,3605.0,71.0,5.0,0,0,0,0
32429,0,50,4806.0,72.0,5.0,0,0,0,0
32430,0,2,3605.0,73.0,5.0,0,0,0,0
32431,0,2,3605.0,73.0,5.0,0,0,0,0
32432,0,50,3605.0,70.0,5.0,0,0,0,0
32433,0,50,3605.0,70.0,5.0,0,0,0,0
32434,0,2,4806.0,74.0,5.0,0,0,0,0
32435,0,50,4806.0,72.0,5.0,0,0,0,0
32436,0,50,4806.0,71.0,5.0,0,0,0,0
32437,0,25,1332.0,71.0,4.0,0,0,0,0
32438,0,25,1597.0,73.0,4.0,0,0,0,0
32439,0,26,1597.0,71.0,4.0,0,0,0,0
32440,0,20,1597.0,73.0,4.0,0,0,0,0
32441,0,19,1597.0,72.0,4.0,0,0,0,0
32442,0,0,1597.0,72.0,4.0,0,0,0,0
32443,0,3,1597.0,72.0,4.0,0,0,0,0
32444,0,19,1332.0,73.0,4.0,0,0,0,0
32445,0,19,1597.0,72.0,4.0,0,0,0,0
32446,0,20,1597.0,71.0,4.0,0,0,0,0
32447,0,19,1149.0,72.0,4.0,0,0,0,0
32448,0,60,1149.0,71.0,4.0,0,0,0,0
32449,0,0,1149.0,73.2,4.0,0,0,0,0
32450,0,0,1149.0,70.0,5.0,0,0,0,0
32451,0,2,1461.0,70.0,4.0,0,0,0,0
32452,0,0,1461.0,71.6,4.0,0,0,0,0
32453,0,3,1598.0,70.6,4.0,0,0,0,0
32454,0,2,1598.0,72.3,4.0,0,0,0,0
32455,0,2,1998.0,74.7,4.0,0,0,0,0
32456,0,2,1998.0,70.8,4.0,0,0,0,0
32457,0,2,1995.0,72.6,4.0,0,0,0,0
32458,0,2,1995.0,76.2,4.0,0,0,0,0
32459,0,2,1995.0,70.1,4.0,0,0,0,0
32460,0,24,1995.0,74.0,4.0,0,0,0,0
32461,0,2,1995.0,69.3,4.0,0,0,0,0
32462,0,2,1995.0,72.6,4.0,0,0,0,0
32463,0,24,1995.0,75.0,4.0,0,0,0,0
32464,0,24,1995.0,74.0,4.0,0,0,0,0
32465,0,2,1995.0,69.3,4.0,0,0,0,0
32466,0,2,1598.0,73.7,4.0,0,0,0,0
32467,0,2,1461.0,71.9,4.0,0,0,0,0
32468,0,2,1870.0,70.9,4.0,0,0,0,0
32469,0,2,1397.0,71.4,5.0,0,0,0,0
32470,0,14,1997.0,69.2,5.0,0,0,0,0
32471,0,2,1995.0,71.7,5.0,0,0,0,0
32472,0,24,1461.0,71.5,5.0,0,0,0,0
32473,0,24,1995.0,72.0,5.0,0,0,0,0
32474,0,0,1598.0,73.3,4.0,0,0,0,0
32475,0,3,1598.0,70.4,4.0,0,0,0,0
32476,0,0,1598.0,72.4,4.0,0,0,0,0
32477,0,2,1461.0,73.6,4.0,0,0,0,0
32478,0,0,1461.0,72.0,4.0,0,0,0,0
32479,0,0,1461.0,71.9,4.0,0,0,0,0
32480,0,2,1995.0,72.0,4.0,0,0,0,0
32481,0,2,1998.0,70.5,4.0,0,0,0,0
32482,0,2,1995.0,71.7,4.0,0,0,0,0
32483,0,2,1995.0,72.0,4.0,0,0,0,0
32484,0,2,1998.0,70.5,4.0,0,0,0,0
32485,0,2,1995.0,71.2,4.0,0,0,0,0
32486,0,24,2993.0,68.4,4.0,0,0,0,0
32487,0,24,3495.0,70.2,4.0,0,0,0,0
32488,0,2,1461.0,71.6,4.0,0,0,0,0
32489,0,2,1461.0,71.6,4.0,0,0,0,0
32490,0,2,1997.0,71.0,4.0,0,0,0,0
32491,0,2,1997.0,71.0,4.0,0,0,0,0
32492,0,2,1995.0,73.2,4.0,0,0,0,0
32493,0,2,1995.0,73.2,4.0,0,0,0,0
32494,0,2,1995.0,70.8,4.0,0,0,0,0
32495,0,2,1995.0,71.0,4.0,0,0,0,0
32496,0,24,1995.0,73.0,5.0,0,0,0,0
32497,0,2,1995.0,71.2,5.0,0,0,0,0
32498,0,2,1461.0,71.6,4.0,0,0,0,0
32499,0,2,1461.0,71.6,4.0,0,0,0,0
32500,0,2,1997.0,71.0,4.0,0,0,0,0
32501,0,2,1997.0,71.0,4.0,0,0,0,0
32502,0,2,1995.0,73.2,4.0,0,0,0,0
32503,0,2,1995.0,73.2,4.0,0,0,0,0
32504,0,2,1995.0,70.8,4.0,0,0,0,0
32505,0,2,1995.0,70.8,4.0,0,0,0,0
32506,0,24,1995.0,72.0,5.0,0,0,0,0
32507,0,2,1995.0,71.2,5.0,0,0,0,0
32508,0,0,1149.0,71.0,4.0,0,0,0,0
32509,0,2,1461.0,71.9,4.0,0,0,0,0
32510,0,0,1461.0,71.1,4.0,0,0,0,0
32511,0,0,1461.0,70.7,4.0,0,0,0,0
32512,0,4,1461.0,68.8,4.0,0,0,0,0
32513,0,4,1598.0,70.0,4.0,0,0,0,0
32514,0,0,1149.0,70.1,4.0,0,0,0,0
32515,0,2,1461.0,72.0,4.0,0,0,0,0
32516,0,0,1598.0,71.0,4.0,0,0,0,0
32517,0,3,1598.0,70.0,4.0,0,0,0,0
32518,0,2,1870.0,70.7,4.0,0,0,0,0
32519,0,3,1870.0,71.3,4.0,0,0,0,0
32520,0,2,1995.0,71.1,4.0,0,0,0,0
32521,0,2,1998.0,71.0,4.0,0,0,0,0
32522,0,2,1998.0,71.0,4.0,0,0,0,0
32523,0,3,1989.0,70.6,4.0,0,0,0,0
32524,0,2,1998.0,73.9,5.0,0,0,0,0
32525,0,0,1598.0,73.3,4.0,0,0,0,0
32526,0,2,1598.0,73.6,4.0,0,0,0,0
32527,0,14,1997.0,69.5,4.0,0,0,0,0
32528,0,2,1998.0,73.0,4.0,0,0,0,0
32529,0,2,1461.0,74.2,4.0,0,0,0,0
32530,0,2,1870.0,72.3,4.0,0,0,0,0
32531,0,0,1461.0,73.0,4.0,0,0,0,0
32532,0,24,1995.0,74.2,5.0,0,0,0,0
32533,0,2,1995.0,72.1,5.0,0,0,0,0
32534,0,2,1397.0,71.1,5.0,0,0,0,0
32535,0,2,1461.0,74.2,4.0,0,0,0,0
32536,0,0,1461.0,73.0,4.0,0,0,0,0
32537,0,2,1598.0,73.6,4.0,0,0,0,0
32538,0,2,1870.0,74.9,4.0,0,0,0,0
32539,0,14,1997.0,73.0,4.0,0,0,0,0
32540,0,24,1461.0,72.4,5.0,0,0,0,0
32541,0,24,1995.0,74.2,5.0,0,0,0,0
32542,0,2,1995.0,72.1,5.0,0,0,0,0
32543,0,2,1998.0,73.9,5.0,0,0,0,0
32544,0,2,1397.0,71.1,5.0,0,0,0,0
32545,0,2,1379.0,71.1,4.0,0,0,0,0
32546,0,2,1998.0,69.5,4.0,0,0,0,0
32547,0,2,1461.0,74.2,4.0,0,0,0,0
32548,0,0,1461.0,73.0,4.0,0,0,0,0
32549,0,0,1598.0,73.3,4.0,0,0,0,0
32550,0,2,1598.0,73.6,4.0,0,0,0,0
32551,0,2,1870.0,74.9,4.0,0,0,0,0
32552,0,14,1997.0,69.5,4.0,0,0,0,0
32553,0,24,1995.0,74.2,5.0,0,0,0,0
32554,0,2,1995.0,72.1,5.0,0,0,0,0
32555,0,24,1461.0,72.4,5.0,0,0,0,0
32556,0,2,1397.0,71.1,5.0,0,0,0,0
32557,0,2,1998.0,73.0,4.0,0,0,0,0
32558,0,2,1598.0,73.5,4.0,0,0,0,0
32559,0,2,1461.0,72.3,4.0,0,0,0,0
32560,0,2,1870.0,71.0,4.0,0,0,0,0
32561,0,2,1461.0,72.2,4.0,0,0,0,0
32562,0,2,1397.0,71.9,5.0,0,0,0,0
32563,0,14,1997.0,70.6,5.0,0,0,0,0
32564,0,24,1995.0,70.7,5.0,0,0,0,0
32565,0,2,1995.0,71.8,5.0,0,0,0,0
32566,0,24,1461.0,72.6,5.0,0,0,0,0
32567,0,0,1149.0,71.4,4.0,0,0,0,0
32568,0,0,1149.0,69.6,4.0,0,0,0,0
32569,0,0,1149.0,72.4,4.0,0,0,0,0
32570,0,0,1598.0,73.9,4.0,0,0,0,0
32571,0,63,6592.0,70.0,5.0,0,0,0,0
32572,0,24,6749.0,72.0,4.0,0,0,0,0
32573,0,24,6749.0,72.0,4.0,0,0,0,0
32574,0,24,6749.0,72.0,4.0,0,0,0,0
32575,0,24,6749.0,72.0,4.0,0,0,0,0
32576,0,2,1998.0,74.0,4.0,0,0,0,0
32577,0,4,1998.0,72.0,4.0,0,0,0,0
32578,0,2,1998.0,74.0,4.0,0,0,0,0
32579,0,4,1998.0,72.0,4.0,0,0,0,0
32580,0,2,1910.0,74.0,4.0,0,0,0,0
32581,0,24,1910.0,72.0,4.0,0,0,0,0
32582,0,2,1910.0,74.0,4.0,0,0,0,0
32583,0,24,1910.0,75.0,4.0,0,0,0,0
32584,0,2,1998.0,73.0,4.0,0,0,0,0
32585,0,4,1998.0,73.0,4.0,0,0,0,0
32586,0,2,1998.0,74.0,4.0,0,0,0,0
32587,0,4,1998.0,74.0,4.0,0,0,0,0
32588,0,2,1998.0,73.0,4.0,0,0,0,0
32589,0,4,1998.0,73.0,4.0,0,0,0,0
32590,0,2,2792.0,72.0,4.0,0,0,0,0
32591,0,24,2792.0,73.0,4.0,0,0,0,0
32592,0,2,1998.0,74.0,4.0,0,0,0,0
32593,0,4,1998.0,72.0,4.0,0,0,0,0
32594,0,2,1998.0,74.0,4.0,0,0,0,0
32595,0,4,1998.0,72.0,4.0,0,0,0,0
32596,0,2,1910.0,74.0,4.0,0,0,0,0
32597,0,24,1910.0,72.0,4.0,0,0,0,0
32598,0,2,1910.0,74.0,4.0,0,0,0,0
32599,0,24,1910.0,75.0,4.0,0,0,0,0
32600,0,2,1998.0,74.0,4.0,0,0,0,0
32601,0,4,1998.0,74.0,4.0,0,0,0,0
32602,0,0,1796.0,73.0,4.0,0,0,0,0
32603,0,2,1998.0,74.0,4.0,0,0,0,0
32604,0,4,1998.0,72.0,4.0,0,0,0,0
32605,0,2,1998.0,74.0,4.0,0,0,0,0
32606,0,4,1998.0,72.0,4.0,0,0,0,0
32607,0,2,1910.0,73.0,4.0,0,0,0,0
32608,0,2,1910.0,74.0,4.0,0,0,0,0
32609,0,24,1910.0,72.0,4.0,0,0,0,0
32610,0,2,1910.0,74.0,4.0,0,0,0,0
32611,0,24,1910.0,75.0,4.0,0,0,0,0
32612,0,2,1910.0,74.0,4.0,0,0,0,0
32613,0,24,1910.0,75.0,4.0,0,0,0,0
32614,0,2,1998.0,73.0,4.0,0,0,0,0
32615,0,4,1998.0,73.0,4.0,0,0,0,0
32616,0,2,1998.0,74.0,4.0,0,0,0,0
32617,0,4,1998.0,74.0,4.0,0,0,0,0
32618,0,2,1998.0,73.0,4.0,0,0,0,0
32619,0,4,1998.0,73.0,4.0,0,0,0,0
32620,0,2,1998.0,74.0,4.0,0,0,0,0
32621,0,24,1998.0,74.0,4.0,0,0,0,0
32622,0,2,2792.0,72.0,4.0,0,0,0,0
32623,0,24,2792.0,72.0,4.0,0,0,0,0
32624,0,2,1998.0,74.0,4.0,0,0,0,0
32625,0,4,1998.0,72.0,4.0,0,0,0,0
32626,0,2,1998.0,74.0,4.0,0,0,0,0
32627,0,4,1998.0,72.0,4.0,0,0,0,0
32628,0,2,1910.0,73.0,4.0,0,0,0,0
32629,0,2,1910.0,74.0,4.0,0,0,0,0
32630,0,24,1910.0,72.0,4.0,0,0,0,0
32631,0,2,1910.0,74.0,4.0,0,0,0,0
32632,0,24,1910.0,75.0,4.0,0,0,0,0
32633,0,2,1910.0,74.0,4.0,0,0,0,0
32634,0,24,1910.0,75.0,4.0,0,0,0,0
32635,0,2,1998.0,74.0,4.0,0,0,0,0
32636,0,4,1998.0,74.0,4.0,0,0,0,0
32637,0,2,1998.0,74.0,4.0,0,0,0,0
32638,0,24,1998.0,74.0,4.0,0,0,0,0
32639,0,0,1796.0,73.0,4.0,0,0,0,0
32640,0,2,1998.0,74.0,4.0,0,0,0,0
32641,0,4,1998.0,72.0,4.0,0,0,0,0
32642,0,2,1998.0,74.0,4.0,0,0,0,0
32643,0,4,1998.0,72.0,4.0,0,0,0,0
32644,0,2,1910.0,73.0,4.0,0,0,0,0
32645,0,2,1910.0,74.0,4.0,0,0,0,0
32646,0,24,1910.0,72.0,4.0,0,0,0,0
32647,0,2,1910.0,74.0,4.0,0,0,0,0
32648,0,24,1910.0,75.0,4.0,0,0,0,0
32649,0,2,1910.0,74.0,4.0,0,0,0,0
32650,0,24,1910.0,75.0,4.0,0,0,0,0
32651,0,2,1998.0,73.0,4.0,0,0,0,0
32652,0,4,1998.0,73.0,4.0,0,0,0,0
32653,0,2,1998.0,74.0,4.0,0,0,0,0
32654,0,4,1998.0,74.0,4.0,0,0,0,0
32655,0,2,1998.0,73.0,4.0,0,0,0,0
32656,0,4,1998.0,73.0,4.0,0,0,0,0
32657,0,2,1998.0,74.0,4.0,0,0,0,0
32658,0,24,1998.0,74.0,4.0,0,0,0,0
32659,0,2,2792.0,72.0,4.0,0,0,0,0
32660,0,24,2792.0,72.0,4.0,0,0,0,0
32661,0,2,1998.0,74.0,4.0,0,0,0,0
32662,0,4,1998.0,72.0,4.0,0,0,0,0
32663,0,2,1998.0,74.0,4.0,0,0,0,0
32664,0,4,1998.0,72.0,4.0,0,0,0,0
32665,0,2,1910.0,73.0,4.0,0,0,0,0
32666,0,2,1910.0,74.0,4.0,0,0,0,0
32667,0,24,1910.0,72.0,4.0,0,0,0,0
32668,0,2,1910.0,74.0,4.0,0,0,0,0
32669,0,24,1910.0,75.0,4.0,0,0,0,0
32670,0,2,1910.0,74.0,4.0,0,0,0,0
32671,0,24,1910.0,75.0,4.0,0,0,0,0
32672,0,2,1998.0,74.0,4.0,0,0,0,0
32673,0,4,1998.0,74.0,4.0,0,0,0,0
32674,0,2,1998.0,74.0,4.0,0,0,0,0
32675,0,24,1998.0,74.0,4.0,0,0,0,0
32676,0,0,1910.0,73.0,4.0,0,0,0,0
32677,0,4,1910.0,74.0,4.0,0,0,0,0
32678,0,0,1985.0,72.0,4.0,0,0,0,0
32679,0,4,1985.0,69.0,4.0,0,0,0,0
32680,0,0,1985.0,72.0,4.0,0,0,0,0
32681,0,4,1985.0,69.0,4.0,0,0,0,0
32682,0,0,2290.0,73.0,4.0,0,0,0,0
32683,0,4,2290.0,73.0,4.0,0,0,0,0
32684,0,0,1910.0,73.0,4.0,0,0,0,0
32685,0,4,1910.0,74.0,4.0,0,0,0,0
32686,0,0,1985.0,72.0,4.0,0,0,0,0
32687,0,4,1985.0,69.0,4.0,0,0,0,0
32688,0,0,1985.0,72.0,4.0,0,0,0,0
32689,0,4,1985.0,69.0,4.0,0,0,0,0
32690,0,0,2290.0,73.0,4.0,0,0,0,0
32691,0,4,2290.0,73.0,4.0,0,0,0,0
32692,0,0,1910.0,73.0,4.0,0,0,0,0
32693,0,4,1910.0,74.0,4.0,0,0,0,0
32694,0,0,1985.0,72.0,4.0,0,0,0,0
32695,0,4,1985.0,69.0,4.0,0,0,0,0
32696,0,0,1985.0,72.0,4.0,0,0,0,0
32697,0,4,1985.0,69.0,4.0,0,0,0,0
32698,0,0,2290.0,73.0,4.0,0,0,0,0
32699,0,4,2290.0,73.0,4.0,0,0,0,0
32700,0,24,1896.0,72.0,4.0,0,0,0,0
32701,0,2,1984.0,74.0,4.0,0,0,0,0
32702,0,2,1968.0,75.0,4.0,0,0,0,0
32703,0,2,1968.0,75.0,4.0,0,0,0,0
32704,0,0,1197.0,70.0,5.0,0,0,0,0
32705,0,0,1390.0,73.0,4.0,0,0,0,0
32706,0,2,1390.0,72.0,4.0,0,0,0,0
32707,0,0,1595.0,74.0,4.0,0,0,0,0
32708,0,68,1598.0,70.0,5.0,0,0,0,0
32709,0,0,1598.0,70.0,5.0,0,0,0,0
32710,0,0,1896.0,73.0,4.0,0,0,0,0
32711,0,45,1896.0,70.0,4.0,0,0,0,0
32712,0,0,1896.0,71.0,4.0,0,0,0,0
32713,0,2,1968.0,74.0,4.0,0,0,0,0
32714,0,45,1968.0,72.0,4.0,0,0,0,0
32715,0,2,1968.0,73.0,5.0,0,0,0,0
32716,0,0,1197.0,70.0,5.0,0,0,0,0
32717,0,2,1390.0,72.0,4.0,0,0,0,0
32718,0,0,1595.0,74.0,4.0,0,0,0,0
32719,0,68,1958.0,70.0,5.0,0,0,0,0
32720,0,0,1598.0,70.0,5.0,0,0,0,0
32721,0,0,1896.0,73.0,4.0,0,0,0,0
32722,0,45,1896.0,70.0,4.0,0,0,0,0
32723,0,2,1968.0,73.0,5.0,0,0,0,0
32724,0,2,1968.0,74.0,4.0,0,0,0,0
32725,0,45,1968.0,72.0,4.0,0,0,0,0
32726,0,2,1968.0,74.0,4.0,0,0,0,0
32727,0,2,1968.0,72.0,5.0,0,0,0,0
32728,0,2,1968.0,72.0,5.0,0,0,0,0
32729,0,2,1968.0,73.0,5.0,0,0,0,0
32730,0,2,1984.0,72.0,5.0,0,0,0,0
32731,0,36,1984.0,70.0,5.0,0,0,0,0
32732,0,2,1968.0,72.0,5.0,0,0,0,0
32733,0,2,1968.0,72.0,5.0,0,0,0,0
32734,0,2,1968.0,73.0,5.0,0,0,0,0
32735,0,36,1984.0,70.0,5.0,0,0,0,0
32736,0,2,1984.0,72.0,5.0,0,0,0,0
32737,0,0,1198.0,73.0,4.0,0,0,0,0
32738,0,0,1390.0,73.0,4.0,0,0,0,0
32739,0,0,1422.0,71.0,4.0,0,0,0,0
32740,0,0,1422.0,71.0,4.0,0,0,0,0
32741,0,0,1598.0,74.0,4.0,0,0,0,0
32742,0,68,1598.0,74.0,4.0,0,0,0,0
32743,0,2,1598.0,70.0,5.0,0,0,0,0
32744,0,0,1896.0,73.0,4.0,0,0,0,0
32745,0,0,1198.0,73.0,4.0,0,0,0,0
32746,0,0,1390.0,73.0,4.0,0,0,0,0
32747,0,0,1422.0,71.0,4.0,0,0,0,0
32748,0,0,1422.0,71.0,4.0,0,0,0,0
32749,0,0,1598.0,74.0,4.0,0,0,0,0
32750,0,68,1598.0,74.0,4.0,0,0,0,0
32751,0,2,1598.0,70.0,5.0,0,0,0,0
32752,0,0,1896.0,73.0,4.0,0,0,0,0
32753,0,68,1390.0,72.0,5.0,0,0,0,0
32754,0,68,1390.0,72.0,5.0,0,0,0,0
32755,0,68,1390.0,72.0,5.0,0,0,0,0
32756,0,0,1197.0,70.0,5.0,0,0,0,0
32757,0,0,1197.0,70.0,5.0,0,0,0,0
32758,0,0,1390.0,74.0,4.0,0,0,0,0
32759,0,2,1390.0,72.0,4.0,0,0,0,0
32760,0,0,1595.0,74.0,4.0,0,0,0,0
32761,0,0,1598.0,71.0,5.0,0,0,0,0
32762,0,68,1598.0,68.0,5.0,0,0,0,0
32763,0,0,1598.0,71.0,5.0,0,0,0,0
32764,0,0,1896.0,70.0,4.0,0,0,0,0
32765,0,0,1896.0,72.0,4.0,0,0,0,0
32766,0,0,1896.0,71.0,4.0,0,0,0,0
32767,0,2,1968.0,73.0,4.0,0,0,0,0
32768,0,45,1968.0,71.0,4.0,0,0,0,0
32769,0,2,1984.0,72.0,4.0,0,0,0,0
32770,0,45,1984.0,69.0,4.0,0,0,0,0
32771,0,2,1984.0,74.0,5.0,0,0,0,0
32772,0,2,1984.0,74.0,5.0,0,0,0,0
32773,0,2,1968.0,73.0,5.0,0,0,0,0
32774,0,68,1984.0,68.0,5.0,0,0,0,0
32775,0,2,1984.0,74.0,5.0,0,0,0,0
32776,0,68,1984.0,72.0,5.0,0,0,0,0
32777,0,0,1595.0,74.0,4.0,0,0,0,0
32778,0,0,1896.0,73.0,4.0,0,0,0,0
32779,0,2,1968.0,73.0,4.0,0,0,0,0
32780,0,45,1968.0,72.0,4.0,0,0,0,0
32781,0,0,1198.0,74.0,4.0,0,0,0,0
32782,0,0,1198.0,71.0,4.0,0,0,0,0
32783,0,0,1390.0,70.0,4.0,0,0,0,0
32784,0,0,1422.0,74.0,4.0,0,0,0,0
32785,0,0,1422.0,72.0,4.0,0,0,0,0
32786,0,0,1422.0,73.0,4.0,0,0,0,0
32787,0,0,1598.0,74.0,4.0,0,0,0,0
32788,0,24,1598.0,74.0,4.0,0,0,0,0
32789,0,0,1896.0,74.0,4.0,0,0,0,0
32790,0,0,1198.0,73.0,5.0,0,0,0,0
32791,0,0,1198.0,73.0,4.0,0,0,0,0
32792,0,0,1197.0,72.0,5.0,0,0,0,0
32793,0,68,1197.0,72.0,5.0,0,0,0,0
32794,0,0,1197.0,72.0,5.0,0,0,0,0
32795,0,0,1390.0,70.0,4.0,0,0,0,0
32796,0,0,1422.0,72.0,4.0,0,0,0,0
32797,0,0,1422.0,74.0,4.0,0,0,0,0
32798,0,0,1422.0,73.0,4.0,0,0,0,0
32799,0,0,1598.0,71.0,4.0,0,0,0,0
32800,0,24,1598.0,71.0,4.0,0,0,0,0
32801,0,0,1598.0,71.0,5.0,0,0,0,0
32802,0,0,1598.0,73.0,5.0,0,0,0,0
32803,0,0,1598.0,69.0,5.0,0,0,0,0
32804,0,0,1896.0,72.0,4.0,0,0,0,0
32805,0,0,1896.0,72.0,4.0,0,0,0,0
32806,0,0,1198.0,73.0,5.0,0,0,0,0
32807,0,0,1198.0,71.0,5.0,0,0,0,0
32808,0,68,1197.0,72.0,5.0,0,0,0,0
32809,0,0,1197.0,72.0,5.0,0,0,0,0
32810,0,0,1197.0,72.0,5.0,0,0,0,0
32811,0,0,1598.0,71.0,5.0,0,0,0,0
32812,0,0,1598.0,73.0,5.0,0,0,0,0
32813,0,0,1598.0,69.0,5.0,0,0,0,0
32814,0,0,1390.0,72.0,4.0,0,0,0,0
32815,0,68,1390.0,72.0,4.0,0,0,0,0
32816,0,0,1595.0,73.0,4.0,0,0,0,0
32817,0,5,1798.0,72.0,4.0,0,0,0,0
32818,0,2,1798.0,72.0,4.0,0,0,0,0
32819,0,5,1798.0,72.0,4.0,0,0,0,0
32820,0,68,1798.0,72.0,4.0,0,0,0,0
32821,0,0,1896.0,73.0,4.0,0,0,0,0
32822,0,5,1896.0,74.0,4.0,0,0,0,0
32823,0,45,1896.0,73.0,4.0,0,0,0,0
32824,0,2,1968.0,73.0,4.0,0,0,0,0
32825,0,2,1968.0,73.0,4.0,0,0,0,0
32826,0,2,1968.0,73.0,4.0,0,0,0,0
32827,0,45,1984.0,72.0,4.0,0,0,0,0
32828,0,2,1984.0,72.0,4.0,0,0,0,0
32829,0,2,1968.0,73.0,4.0,0,0,0,0
32830,0,5,1968.0,73.0,4.0,0,0,0,0
32831,0,5,1968.0,73.0,4.0,0,0,0,0
32832,0,45,1968.0,72.0,4.0,0,0,0,0
32833,0,0,1390.0,73.0,4.0,0,0,0,0
32834,0,0,1390.0,72.0,4.0,0,0,0,0
32835,0,68,1390.0,72.0,4.0,0,0,0,0
32836,0,0,1595.0,73.0,4.0,0,0,0,0
32837,0,2,1798.0,72.0,4.0,0,0,0,0
32838,0,68,1798.0,72.0,4.0,0,0,0,0
32839,0,0,1896.0,73.0,4.0,0,0,0,0
32840,0,45,1896.0,73.0,4.0,0,0,0,0
32841,0,45,1968.0,73.0,4.0,0,0,0,0
32842,0,2,1968.0,73.0,4.0,0,0,0,0
32843,0,2,1968.0,73.0,4.0,0,0,0,0
32844,0,45,1984.0,72.0,4.0,0,0,0,0
32845,0,2,1984.0,72.0,4.0,0,0,0,0
32846,0,2,1984.0,72.0,4.0,0,0,0,0
32847,0,2,1968.0,73.0,4.0,0,0,0,0
32848,0,45,1968.0,72.0,4.0,0,0,0,0
32849,0,0,1198.0,73.0,5.0,0,0,0,0
32850,0,0,1197.0,72.0,5.0,0,0,0,0
32851,0,0,1197.0,72.0,5.0,0,0,0,0
32852,0,68,1197.0,72.0,5.0,0,0,0,0
32853,0,0,1598.0,71.0,5.0,0,0,0,0
32854,0,0,1598.0,69.0,5.0,0,0,0,0
32855,0,2,1390.0,73.0,4.0,0,0,0,0
32856,0,2,1798.0,73.0,4.0,0,0,0,0
32857,0,68,1798.0,72.0,4.0,0,0,0,0
32858,0,5,1798.0,73.0,4.0,0,0,0,0
32859,0,0,1896.0,73.0,4.0,0,0,0,0
32860,0,2,1896.0,72.0,4.0,0,0,0,0
32861,0,2,1968.0,72.0,4.0,0,0,0,0
32862,0,45,1968.0,70.0,4.0,0,0,0,0
32863,0,2,1968.0,72.0,4.0,0,0,0,0
32864,0,45,1968.0,70.0,4.0,0,0,0,0
32865,0,2,1968.0,73.0,4.0,0,0,0,0
32866,0,45,3597.0,74.0,4.0,0,0,0,0
32867,0,0,1896.0,71.0,4.0,0,0,0,0
32868,0,68,1198.0,72.0,5.0,0,0,0,0
32869,0,2,1197.0,74.0,5.0,0,0,0,0
32870,0,2,1390.0,72.0,5.0,0,0,0,0
32871,0,2,1390.0,72.0,5.0,0,0,0,0
32872,0,5,1598.0,70.0,5.0,0,0,0,0
32873,0,68,1598.0,68.0,5.0,0,0,0,0
32874,0,0,1598.0,74.0,4.0,0,0,0,0
32875,0,24,1598.0,71.0,4.0,0,0,0,0
32876,0,0,1598.0,69.0,5.0,0,0,0,0
32877,0,0,1598.0,69.0,5.0,0,0,0,0
32878,0,2,1798.0,74.0,4.0,0,0,0,0
32879,0,2,1798.0,72.0,5.0,0,0,0,0
32880,0,5,1798.0,72.0,5.0,0,0,0,0
32881,0,5,1798.0,72.0,5.0,0,0,0,0
32882,0,68,1781.0,72.0,5.0,0,0,0,0
32883,0,0,1896.0,74.0,4.0,0,0,0,0
32884,0,45,1896.0,72.0,4.0,0,0,0,0
32885,0,45,1896.0,73.0,4.0,0,0,0,0
32886,0,45,1896.0,73.0,4.0,0,0,0,0
32887,0,2,1968.0,73.0,5.0,0,0,0,0
32888,0,45,1968.0,73.0,5.0,0,0,0,0
32889,0,2,1984.0,72.0,4.0,0,0,0,0
32890,0,24,1984.0,73.0,4.0,0,0,0,0
32891,0,2,1968.0,73.0,4.0,0,0,0,0
32892,0,45,1968.0,72.0,4.0,0,0,0,0
32893,0,45,1968.0,72.0,4.0,0,0,0,0
32894,0,2,1968.0,73.0,4.0,0,0,0,0
32895,0,2,1984.0,72.0,5.0,0,0,0,0
32896,0,45,1984.0,72.0,5.0,0,0,0,0
32897,0,5,1896.0,74.0,4.0,0,0,0,0
32898,0,5,1896.0,74.0,4.0,0,0,0,0
32899,0,5,1968.0,73.0,4.0,0,0,0,0
32900,0,5,1968.0,73.0,4.0,0,0,0,0
32901,0,45,1968.0,73.0,4.0,0,0,0,0
32902,0,2,1968.0,73.0,4.0,0,0,0,0
32903,0,2,1968.0,74.0,4.0,0,0,0,0
32904,0,2,1984.0,75.0,4.0,0,0,0,0
32905,0,2,1197.0,74.0,5.0,0,0,0,0
32906,0,68,1197.0,72.0,5.0,0,0,0,0
32907,0,0,1390.0,73.0,4.0,0,0,0,0
