,fuel_cost_10000-12000_miles
67946,1939.0
67947,1680.0
67948,1732.0
67949,2032.0
67950,1837.0
67951,1965.0
67952,1708.0
67953,1761.0
67954,2086.0
67955,1809.0
67956,1939.0
67957,1708.0
67958,1761.0
67959,2062.0
67960,1837.0
67961,1992.0
67962,1732.0
67963,1787.0
67964,2086.0
67965,1889.0
67966,2019.0
67967,1732.0
67968,1809.0
67969,1939.0
67970,2042.0
67971,1761.0
67972,1837.0
67973,2111.0
67974,2136.0
67975,1680.0
67976,1708.0
67977,1238.0
67978,1326.0
67979,1289.0
67980,1374.0
67981,1091.0
67982,1315.0
67983,1583.0
67984,1814.0
67985,1424.0
67986,1525.0
67987,1377.0
67988,1522.0
67989,1146.0
67990,1332.0
67991,1166.0
67992,1374.0
67993,1177.0
67994,1398.0
67995,1480.0
67996,1624.0
67997,1487.0
67998,1755.0
67999,1450.0
68000,1717.0
68001,1462.0
68002,1705.0
68003,1769.0
68004,1922.0
68005,1876.0
68006,1091.0
68007,1315.0
68008,1256.0
68009,1382.0
68010,1583.0
68011,1814.0
68012,1421.0
68013,1597.0
68014,1515.0
68015,1619.0
68016,1327.0
68017,1517.0
68018,1298.0
68019,1523.0
68020,1552.0
68021,1728.0
68022,1604.0
68023,1828.0
68024,1627.0
68025,1943.0
68026,1791.0
68027,2015.0
68028,1146.0
68029,1332.0
68030,1166.0
68031,1374.0
68032,1177.0
68033,1398.0
68034,1480.0
68035,1624.0
68036,1487.0
68037,1755.0
68038,1450.0
68039,1717.0
68040,1462.0
68041,1705.0
68042,1769.0
68043,1922.0
68044,1327.0
68045,1517.0
68046,1298.0
68047,1523.0
68048,1728.0
68049,1552.0
68050,1604.0
68051,1828.0
68052,1627.0
68053,1943.0
68054,1791.0
68055,2015.0
68056,1579.0
68057,1814.0
68058,1552.0
68059,1823.0
68060,1800.0
68061,2059.0
68062,1422.0
68063,1392.0
68064,1697.0
68065,1866.0
68066,1954.0
68067,1431.0
68068,1617.0
68069,1445.0
68070,1624.0
68071,1247.0
68072,1422.0
68073,1222.0
68074,1392.0
68075,1697.0
68076,1866.0
68077,1782.0
68078,1954.0
68079,1431.0
68080,1617.0
68081,1445.0
68082,1624.0
68083,1689.0
68084,1917.0
68085,1417.0
68086,1586.0
68087,1453.0
68088,1621.0
68089,1459.0
68090,1617.0
68091,1673.0
68092,1891.0
68093,1417.0
68094,1586.0
68095,1453.0
68096,1621.0
68097,1459.0
68098,1617.0
68099,1417.0
68100,1552.0
68101,1552.0
68102,1823.0
68103,1745.0
68104,2025.0
68105,1800.0
68106,2059.0
68107,541.8692
68108,541.8692
68109,541.8692
68110,541.8692
68111,541.8692
68112,541.8692
68113,541.8692
68114,4172.0
68115,3918.0
68116,4172.0
68117,3918.0
68118,4172.0
68119,4076.0
68120,4172.0
68121,4076.0
68122,4247.0
68123,3984.0
68124,4221.0
68125,4123.0
68126,4247.0
68127,3984.0
68128,4221.0
68129,4123.0
68130,4247.0
68131,3984.0
68132,3984.0
68133,3772.0
68134,3984.0
68135,3772.0
68136,3984.0
68137,3772.0
68138,3984.0
68139,3772.0
68140,4076.0
68141,3940.0
68142,4076.0
68143,4029.0
68144,1981.0
68145,1761.0
68146,1658.0
68147,2009.0
68148,1761.0
68149,1658.0
68150,2009.0
68151,1761.0
68152,1658.0
68153,1761.0
68154,1809.0
68155,1658.0
68156,1430.0
68157,1532.0
68158,1456.0
68159,1269.0
68160,1456.0
68161,1532.0
68162,1456.0
68163,1294.0
68164,1430.0
68165,1456.0
68166,1532.0
68167,1294.0
68168,1430.0
68169,1456.0
68170,1532.0
68171,1294.0
68172,1294.0
68173,1430.0
68174,1532.0
68175,1294.0
68176,1346.0
68177,1456.0
68178,1532.0
68179,1294.0
68180,1346.0
68181,2086.0
68182,2086.0
68183,2086.0
68184,2086.0
68185,1681.0
68186,1755.0
68187,2086.0
68188,1450.0
68189,1501.0
68190,2111.0
68191,1734.0
68192,1809.0
68193,2111.0
68194,1474.0
68195,1526.0
68196,2111.0
68197,1630.0
68198,1709.0
68199,1755.0
68200,2086.0
68201,1346.0
68202,1450.0
68203,1450.0
68204,1501.0
68205,1657.0
68206,1709.0
68207,1782.0
68208,2111.0
68209,1346.0
68210,1474.0
68211,1450.0
68212,1526.0
68213,1709.0
68214,1782.0
68215,2111.0
68216,1371.0
68217,1474.0
68218,1474.0
68219,1526.0
68220,2111.0
68221,1755.0
68222,1832.0
68223,2111.0
68224,1371.0
68225,1501.0
68226,1474.0
68227,1552.0
68228,2136.0
68229,1407.0
68230,1331.0
68231,1481.0
68232,1216.0
68233,1407.0
68234,1331.0
68235,1481.0
68236,1216.0
68237,1456.0
68238,1331.0
68239,1216.0
68240,1481.0
68241,1331.0
68242,1216.0
68243,1407.0
68244,1331.0
68245,1481.0
68246,1216.0
68247,1430.0
68248,1356.0
68249,1506.0
68250,1216.0
68251,1832.0
68252,1832.0
68253,1532.0
68254,1456.0
68255,1583.0
68256,1755.0
68257,1583.0
68258,1506.0
68259,1630.0
68260,1755.0
68261,1407.0
68262,1481.0
68263,1269.0
68264,1269.0
68265,1481.0
68266,1532.0
68267,1319.0
68268,1319.0
68269,1555.0
68270,1481.0
68271,1608.0
68272,1734.0
68273,1532.0
68274,1481.0
68275,1608.0
68276,1734.0
68277,2111.0
68278,2111.0
68279,1532.0
68280,1456.0
68281,1583.0
68282,1782.0
68283,1583.0
68284,1532.0
68285,1630.0
68286,1782.0
68287,1407.0
68288,1481.0
68289,1269.0
68290,1269.0
68291,1481.0
68292,1532.0
68293,1319.0
68294,1319.0
68295,1555.0
68296,1481.0
68297,1608.0
68298,1782.0
68299,1555.0
68300,1481.0
68301,1608.0
68302,1782.0
68303,1331.0
68304,1356.0
68305,1380.0
68306,1906.0
68307,1526.0
68308,1837.0
68309,1906.0
68310,1906.0
68311,1526.0
68312,1837.0
68313,1932.0
68314,1552.0
68315,1865.0
68316,1914.0
68317,2288.0
68318,1932.0
68319,1552.0
68320,1939.0
68321,2310.0
68322,1932.0
68323,1552.0
68324,1865.0
68325,1914.0
68326,2288.0
68327,541.8692
68328,541.8692
68329,541.8692
68330,541.8692
68331,541.8692
68332,541.8692
68333,1944.0
68334,1708.0
68335,1523.0
68336,1700.0
68337,1700.0
68338,2150.0
68339,2042.0
68340,2150.0
68341,2042.0
68342,2150.0
68343,2150.0
68344,1708.0
68345,1861.0
68346,1684.0
68347,1398.0
68348,2009.0
68349,1861.0
68350,1708.0
68351,1425.0
68352,2038.0
68353,1912.0
68354,2149.0
68355,2130.0
68356,2149.0
68357,2130.0
68358,2202.0
68359,2044.0
68360,1975.0
68361,1975.0
68362,2175.0
68363,2149.0
68364,2149.0
68365,2009.0
68366,1986.0
68367,1590.0
68368,1515.0
68369,1353.0
68370,1421.0
68371,1590.0
68372,1512.0
68373,1512.0
68374,1351.0
68375,1204.0
68376,1407.0
68377,1343.0
68378,1396.0
68379,1311.0
68380,1619.0
68381,1424.0
68382,1477.0
68383,1366.0
68384,1366.0
68385,1474.0
68386,1366.0
68387,1393.0
68388,1407.0
68389,1407.0
68390,1393.0
68391,2015.0
68392,2202.0
68393,1981.0
68394,1981.0
68395,1981.0
68396,2202.0
68397,1576.0
68398,1755.0
68399,1576.0
68400,1809.0
68401,1828.0
68402,1828.0
68403,1512.0
68404,1579.0
68405,1380.0
68406,1447.0
68407,1369.0
68408,1436.0
68409,1280.0
68410,1380.0
68411,1427.0
68412,1427.0
68413,1506.0
68414,1356.0
68415,1382.0
68416,1382.0
68417,1433.0
68418,1280.0
68419,1506.0
68420,1502.0
68421,1755.0
68422,1809.0
68423,1552.0
68424,1645.0
68425,1809.0
68426,1832.0
68427,1760.0
68428,1701.0
68429,1891.0
68430,1612.0
68431,1545.0
68432,1800.0
68433,1627.0
68434,1782.0
68435,1669.0
68436,1938.0
68437,1881.0
68438,1590.0
68439,1590.0
68440,1809.0
68441,1709.0
68442,1634.0
68443,1881.0
68444,1932.0
68445,1634.0
68446,1782.0
68447,1782.0
68448,541.8692
68449,541.8692
68450,541.8692
68451,541.8692
68452,541.8692
68453,541.8692
68454,541.8692
68455,541.8692
68456,541.8692
68457,541.8692
68458,541.8692
68459,541.8692
68460,541.8692
68461,541.8692
68462,541.8692
68463,541.8692
68464,541.8692
68465,541.8692
68466,541.8692
68467,541.8692
68468,541.8692
68469,541.8692
68470,541.8692
68471,541.8692
68472,541.8692
68473,541.8692
68474,1326.0
68475,1238.0
68476,1255.0
68477,1255.0
68478,1255.0
68479,1255.0
68480,1255.0
68481,1255.0
68482,1374.0
68483,1289.0
68484,1306.0
68485,1306.0
68486,1306.0
68487,1306.0
68488,1326.0
68489,1238.0
68490,1326.0
68491,1238.0
68492,1326.0
68493,1238.0
68494,1326.0
68495,1238.0
68496,1374.0
68497,1289.0
68498,1374.0
68499,1289.0
68500,1374.0
68501,1289.0
68502,1374.0
68503,1289.0
68504,1331.0
68505,1407.0
68506,1407.0
68507,1331.0
68508,2062.0
68509,2086.0
68510,2062.0
68511,1734.0
68512,1734.0
68513,1734.0
68514,1709.0
68515,1229.0
68516,1229.0
68517,1204.0
68518,1229.0
68519,1229.0
68520,1231.0
68521,1229.0
68522,1204.0
68523,1204.0
68524,1204.0
68525,1331.0
68526,1331.0
68527,1306.0
68528,1331.0
68529,1331.0
68530,1331.0
68531,1331.0
68532,1331.0
68533,1502.0
68534,1800.0
68535,1681.0
68536,1681.0
68537,1681.0
68538,1681.0
68539,1583.0
68540,1583.0
68541,1583.0
68542,1583.0
68543,1280.0
68544,1076.0
68545,1231.0
68546,1231.0
68547,1231.0
68548,1231.0
68549,1231.0
68550,1231.0
68551,1129.0
68552,1129.0
68553,1129.0
68554,1129.0
68555,1407.0
68556,1170.0
68557,1306.0
68558,1306.0
68559,1306.0
68560,1331.0
68561,1331.0
68562,1316.0
68563,1083.0
68564,1231.0
68565,1129.0
68566,1129.0
68567,1800.0
68568,1502.0
68569,1709.0
68570,1709.0
68571,1608.0
68572,1608.0
68573,1280.0
68574,1076.0
68575,1231.0
68576,1231.0
68577,1129.0
68578,1129.0
68579,1129.0
68580,1129.0
68581,1407.0
68582,1170.0
68583,1331.0
68584,1331.0
68585,1331.0
68586,1331.0
68587,1331.0
68588,2156.0
68589,2156.0
68590,2156.0
68591,2156.0
68592,2156.0
68593,2156.0
68594,2156.0
68595,2156.0
68596,2136.0
68597,2136.0
68598,2136.0
68599,2136.0
68600,2461.0
68601,2486.0
68602,2421.0
68603,2668.0
68604,2512.0
68605,2512.0
68606,2538.0
68607,2538.0
68608,2512.0
68609,2486.0
68610,2242.0
68611,2512.0
68612,2306.0
68613,2358.0
68614,1054.0
68615,1155.0
68616,1054.0
68617,1155.0
68618,1096.0
68619,1054.0
68620,1054.0
68621,1204.0
68622,1054.0
68623,1155.0
68624,1506.0
68625,1456.0
68626,1506.0
68627,1456.0
68628,1190.0
68629,1037.0
68630,1208.0
68631,1096.0
68632,1129.0
68633,1129.0
68634,2059.0
68635,1809.0
68636,1837.0
68637,1732.0
68638,2025.0
68639,1732.0
68640,1809.0
68641,2059.0
68642,2025.0
68643,1745.0
68644,1732.0
68645,1732.0
68646,1732.0
68647,1732.0
68648,1823.0
68649,1552.0
68650,1552.0
68651,1552.0
68652,2059.0
68653,1809.0
68654,1809.0
68655,1732.0
68656,2025.0
68657,1732.0
68658,1385.0
68659,1441.0
68660,1456.0
68661,1430.0
68662,1456.0
68663,1456.0
68664,1456.0
68665,1456.0
68666,1430.0
68667,1430.0
68668,1430.0
68669,1430.0
68670,1456.0
68671,1456.0
68672,1456.0
68673,1456.0
68674,1441.0
68675,1441.0
68676,1441.0
68677,1441.0
68678,1407.0
68679,2062.0
68680,1576.0
68681,1421.0
68682,1456.0
68683,1456.0
68684,1456.0
68685,1590.0
68686,1474.0
68687,1506.0
68688,1506.0
68689,1555.0
68690,1204.0
68691,1255.0
68692,1255.0
68693,1255.0
68694,1204.0
68695,1204.0
68696,1255.0
68697,1627.0
68698,1477.0
68699,1506.0
68700,1506.0
68701,1555.0
68702,1576.0
68703,1421.0
68704,1421.0
68705,1576.0
68706,1421.0
68707,1576.0
68708,1421.0
68709,1576.0
68710,1590.0
68711,1474.0
68712,1590.0
68713,1590.0
68714,1474.0
68715,1590.0
68716,1474.0
68717,1474.0
68718,1266.0
68719,1180.0
68720,1627.0
68721,1477.0
68722,1627.0
68723,1477.0
68724,1627.0
68725,1477.0
68726,1627.0
68727,1477.0
68728,541.8692
68729,541.8692
68730,2222.0
68731,2009.0
68732,1791.0
68733,2009.0
68734,1791.0
68735,2009.0
68736,1791.0
68737,2009.0
68738,1791.0
68739,2009.0
68740,1791.0
68741,2009.0
68742,1791.0
68743,2009.0
68744,1791.0
68745,2009.0
68746,1791.0
68747,2009.0
68748,1791.0
68749,1782.0
68750,1562.0
68751,1782.0
68752,1562.0
68753,1692.0
68754,1456.0
68755,1692.0
68756,1456.0
68757,1692.0
68758,1456.0
68759,1692.0
68760,1456.0
68761,1692.0
68762,1456.0
68763,1692.0
68764,1456.0
68765,1692.0
68766,1456.0
68767,1692.0
68768,1456.0
68769,1692.0
68770,1456.0
68771,1456.0
68772,1692.0
68773,1673.0
68774,1870.0
68775,1870.0
68776,1673.0
68777,1870.0
68778,1673.0
68779,1870.0
68780,1673.0
68781,1870.0
68782,1673.0
68783,1870.0
68784,1673.0
68785,1870.0
68786,1673.0
68787,1870.0
68788,1673.0
68789,1870.0
68790,1673.0
68791,2130.0
68792,1876.0
68793,2130.0
68794,1876.0
68795,2130.0
68796,1876.0
68797,2130.0
68798,1876.0
68799,2130.0
68800,1876.0
68801,2130.0
68802,1876.0
68803,2130.0
68804,1876.0
68805,2130.0
68806,1876.0
68807,2130.0
68808,1876.0
68809,2130.0
68810,1876.0
68811,2143.0
68812,1896.0
68813,2143.0
68814,1896.0
68815,2143.0
68816,1896.0
68817,2143.0
68818,1896.0
68819,2143.0
68820,1896.0
68821,2143.0
68822,1896.0
68823,2143.0
68824,1896.0
68825,1896.0
68826,2143.0
68827,1692.0
68828,1456.0
68829,1692.0
68830,1456.0
68831,1692.0
68832,1456.0
68833,1692.0
68834,1456.0
68835,1692.0
68836,1456.0
68837,1692.0
68838,1456.0
68839,1870.0
68840,1673.0
68841,1870.0
68842,1673.0
68843,2130.0
68844,1876.0
68845,2130.0
68846,1876.0
68847,2130.0
68848,1876.0
68849,2143.0
68850,1896.0
68851,2143.0
68852,1896.0
68853,2143.0
68854,1896.0
68855,1932.0
68856,1709.0
68857,1932.0
68858,1709.0
68859,1532.0
68860,1395.0
68861,1465.0
68862,1296.0
68863,1532.0
68864,1395.0
68865,1465.0
68866,1296.0
68867,1532.0
68868,1395.0
68869,1465.0
68870,1296.0
68871,1532.0
68872,1395.0
68873,1465.0
68874,1296.0
68875,1532.0
68876,1395.0
68877,1465.0
68878,1296.0
68879,1532.0
68880,1395.0
68881,1465.0
68882,1296.0
68883,1532.0
68884,1395.0
68885,1465.0
68886,1296.0
68887,1532.0
68888,1395.0
68889,1465.0
68890,1296.0
68891,1532.0
68892,1395.0
68893,1465.0
68894,1296.0
68895,1395.0
68896,1532.0
68897,1465.0
68898,1296.0
68899,1532.0
68900,1395.0
68901,1465.0
68902,1296.0
68903,1532.0
68904,1395.0
68905,1465.0
68906,1296.0
68907,1532.0
68908,1395.0
68909,1465.0
68910,1296.0
68911,1532.0
68912,1395.0
68913,1465.0
68914,1296.0
68915,1532.0
68916,1395.0
68917,1465.0
68918,1296.0
68919,1532.0
68920,1395.0
68921,1465.0
68922,1296.0
68923,1532.0
68924,1395.0
68925,1465.0
68926,1296.0
68927,1532.0
68928,1395.0
68929,1465.0
68930,1296.0
68931,1532.0
68932,1395.0
68933,1465.0
68934,1296.0
68935,1532.0
68936,1395.0
68937,1465.0
68938,1296.0
68939,1532.0
68940,1395.0
68941,1465.0
68942,1296.0
68943,1532.0
68944,1395.0
68945,1465.0
68946,1296.0
68947,1532.0
68948,1395.0
68949,1465.0
68950,1296.0
68951,1532.0
68952,1395.0
68953,1465.0
68954,1296.0
68955,1532.0
68956,1395.0
68957,1453.0
68958,1317.0
68959,1532.0
68960,1395.0
68961,1453.0
68962,1317.0
68963,1532.0
68964,1395.0
68965,1453.0
68966,1317.0
68967,1532.0
68968,1395.0
68969,1453.0
68970,1317.0
68971,1532.0
68972,1395.0
68973,1453.0
68974,1317.0
68975,1532.0
68976,1395.0
68977,1453.0
68978,1317.0
68979,1532.0
68980,1395.0
68981,1453.0
68982,1317.0
68983,1532.0
68984,1395.0
68985,1453.0
68986,1317.0
68987,1532.0
68988,1395.0
68989,1453.0
68990,1317.0
68991,1532.0
68992,1395.0
68993,1453.0
68994,1317.0
68995,1532.0
68996,1395.0
68997,1453.0
68998,1317.0
68999,1532.0
69000,1395.0
69001,1532.0
69002,1395.0
69003,1532.0
69004,1395.0
69005,1453.0
69006,1317.0
69007,1532.0
69008,1395.0
69009,1453.0
69010,1317.0
69011,1532.0
69012,1395.0
69013,1453.0
69014,1317.0
69015,1532.0
69016,1395.0
69017,1453.0
69018,1317.0
69019,1532.0
69020,1395.0
69021,1317.0
69022,1453.0
69023,1532.0
69024,1395.0
69025,1453.0
69026,1317.0
69027,1395.0
69028,1532.0
69029,1453.0
69030,1317.0
69031,1395.0
69032,1532.0
69033,1453.0
69034,1317.0
69035,1395.0
69036,1532.0
69037,1453.0
69038,1317.0
69039,1532.0
69040,1395.0
69041,1453.0
69042,1317.0
69043,1532.0
69044,1395.0
69045,1453.0
69046,1317.0
69047,1532.0
69048,1395.0
69049,1453.0
69050,1317.0
69051,1866.0
69052,1713.0
69053,1791.0
69054,1657.0
69055,1866.0
69056,1713.0
69057,1791.0
69058,1657.0
69059,1866.0
69060,1713.0
69061,1791.0
69062,1657.0
69063,1866.0
69064,1713.0
69065,1791.0
69066,1657.0
69067,1866.0
69068,1713.0
69069,1791.0
69070,1657.0
69071,1866.0
69072,1713.0
69073,1791.0
69074,1657.0
69075,1866.0
69076,1713.0
69077,1791.0
69078,1657.0
69079,1866.0
69080,1713.0
69081,1791.0
69082,1657.0
69083,1866.0
69084,1713.0
69085,1791.0
69086,1657.0
69087,1866.0
69088,1713.0
69089,1791.0
69090,1657.0
69091,1866.0
69092,1713.0
69093,1791.0
69094,1657.0
69095,1866.0
69096,1713.0
69097,1791.0
69098,1657.0
69099,1866.0
69100,1713.0
69101,1791.0
69102,1657.0
69103,1866.0
69104,1713.0
69105,1791.0
69106,1657.0
69107,1866.0
69108,1713.0
69109,1791.0
69110,1657.0
69111,1866.0
69112,1713.0
69113,1791.0
69114,1657.0
69115,1922.0
69116,1734.0
69117,1922.0
69118,1734.0
69119,1922.0
69120,1734.0
69121,1922.0
69122,1734.0
69123,1922.0
69124,1734.0
69125,1922.0
69126,1734.0
69127,1922.0
69128,1734.0
69129,1922.0
69130,1734.0
69131,1922.0
69132,1734.0
69133,1922.0
69134,1734.0
69135,1777.0
69136,1657.0
69137,1922.0
69138,1734.0
69139,1777.0
69140,1657.0
69141,1922.0
69142,1734.0
69143,1922.0
69144,1734.0
69145,1922.0
69146,1734.0
69147,1777.0
69148,1657.0
69149,1922.0
69150,1734.0
69151,1777.0
69152,1657.0
69153,1922.0
69154,1734.0
69155,1777.0
69156,1657.0
69157,1922.0
69158,1734.0
69159,1777.0
69160,1657.0
69161,1922.0
69162,1734.0
69163,1777.0
69164,1657.0
69165,1922.0
69166,1734.0
69167,1777.0
69168,1657.0
69169,1922.0
69170,1734.0
69171,1777.0
69172,1657.0
69173,1922.0
69174,1734.0
69175,1777.0
69176,1657.0
69177,1922.0
69178,1734.0
69179,1777.0
69180,1657.0
69181,1922.0
69182,1734.0
69183,1777.0
69184,1657.0
69185,1922.0
69186,1734.0
69187,1777.0
69188,1657.0
69189,1922.0
69190,1734.0
69191,1777.0
69192,1657.0
69193,1513.0
69194,1315.0
69195,1603.0
69196,1414.0
69197,1513.0
69198,1315.0
69199,1603.0
69200,1414.0
69201,1513.0
69202,1315.0
69203,1603.0
69204,1414.0
69205,1513.0
69206,1315.0
69207,1603.0
69208,1414.0
69209,1513.0
69210,1315.0
69211,1603.0
69212,1414.0
69213,1513.0
69214,1315.0
69215,1603.0
69216,1414.0
69217,1315.0
69218,1513.0
69219,1603.0
69220,1414.0
69221,1513.0
69222,1315.0
69223,1603.0
69224,1414.0
69225,1513.0
69226,1315.0
69227,1603.0
69228,1414.0
69229,1513.0
69230,1315.0
69231,1603.0
69232,1414.0
69233,1513.0
69234,1315.0
69235,1603.0
69236,1414.0
69237,1513.0
69238,1315.0
69239,1603.0
69240,1414.0
69241,1513.0
69242,1315.0
69243,1603.0
69244,1414.0
69245,1513.0
69246,1315.0
69247,1603.0
69248,1414.0
69249,1513.0
69250,1315.0
69251,1603.0
69252,1414.0
69253,1513.0
69254,1315.0
69255,1603.0
69256,1414.0
69257,1523.0
69258,1327.0
69259,1395.0
69260,1582.0
69261,1523.0
69262,1327.0
69263,1582.0
69264,1395.0
69265,1523.0
69266,1327.0
69267,1582.0
69268,1395.0
69269,1523.0
69270,1327.0
69271,1582.0
69272,1395.0
69273,1523.0
69274,1327.0
69275,1582.0
69276,1395.0
69277,1523.0
69278,1327.0
69279,1582.0
69280,1395.0
69281,1523.0
69282,1327.0
69283,1582.0
69284,1395.0
69285,1523.0
69286,1327.0
69287,1582.0
69288,1395.0
69289,1523.0
69290,1327.0
69291,1582.0
69292,1395.0
69293,1523.0
69294,1327.0
69295,1582.0
69296,1395.0
69297,1523.0
69298,1327.0
69299,1582.0
69300,1395.0
69301,1523.0
69302,1327.0
69303,1582.0
69304,1395.0
69305,1523.0
69306,1327.0
69307,1582.0
69308,1395.0
69309,1523.0
69310,1327.0
69311,1582.0
69312,1395.0
69313,1523.0
69314,1327.0
69315,1395.0
69316,1582.0
69317,1523.0
69318,1327.0
69319,1582.0
69320,1395.0
69321,1716.0
69322,1536.0
69323,1716.0
69324,1536.0
69325,1716.0
69326,1536.0
69327,2080.0
69328,1847.0
69329,2080.0
69330,1847.0
69331,2080.0
69332,1847.0
69333,2080.0
69334,1847.0
69335,2080.0
69336,1847.0
69337,2080.0
69338,1847.0
69339,2080.0
69340,1847.0
69341,2080.0
69342,1847.0
69343,2080.0
69344,1847.0
69345,2080.0
69346,1847.0
69347,2080.0
69348,1847.0
69349,2080.0
69350,1847.0
69351,2080.0
69352,1847.0
69353,2080.0
69354,1847.0
69355,2080.0
69356,1847.0
69357,2080.0
69358,1847.0
69359,1513.0
69360,1315.0
69361,1603.0
69362,1414.0
69363,1513.0
69364,1315.0
69365,1603.0
69366,1414.0
69367,1513.0
69368,1315.0
69369,1603.0
69370,1414.0
69371,1513.0
69372,1315.0
69373,1603.0
69374,1414.0
69375,1513.0
69376,1315.0
69377,1603.0
69378,1414.0
69379,1315.0
69380,1513.0
69381,1603.0
69382,1414.0
69383,1513.0
69384,1315.0
69385,1603.0
69386,1414.0
69387,1513.0
69388,1315.0
69389,1603.0
69390,1414.0
69391,1523.0
69392,1327.0
69393,1582.0
69394,1395.0
69395,1523.0
69396,1327.0
69397,1582.0
69398,1395.0
69399,1523.0
69400,1327.0
69401,1582.0
69402,1395.0
69403,1327.0
69404,1523.0
69405,1582.0
69406,1395.0
69407,1523.0
69408,1327.0
69409,1582.0
69410,1395.0
69411,1523.0
69412,1327.0
69413,1582.0
69414,1395.0
69415,1523.0
69416,1327.0
69417,1582.0
69418,1395.0
69419,1523.0
69420,1327.0
69421,1395.0
69422,1582.0
69423,1716.0
69424,1536.0
69425,1716.0
69426,1536.0
69427,1716.0
69428,1536.0
69429,2074.0
69430,1842.0
69431,2074.0
69432,1842.0
69433,2074.0
69434,1842.0
69435,2074.0
69436,1842.0
69437,1842.0
69438,2074.0
69439,2074.0
69440,1842.0
69441,2074.0
69442,1842.0
69443,2074.0
69444,1842.0
69445,2080.0
69446,1847.0
69447,2080.0
69448,1847.0
69449,2080.0
69450,1847.0
69451,1847.0
69452,2080.0
69453,2080.0
69454,1847.0
69455,2080.0
69456,1847.0
69457,2080.0
69458,1847.0
69459,2080.0
69460,1847.0
69461,1992.0
69462,2216.0
69463,2216.0
69464,1992.0
69465,2216.0
69466,1992.0
69467,1906.0
69468,1689.0
69469,1906.0
69470,1689.0
69471,1823.0
69472,1696.0
69473,1823.0
69474,1696.0
69475,1823.0
69476,1696.0
69477,1823.0
69478,1696.0
69479,1823.0
69480,1696.0
69481,1823.0
69482,1696.0
69483,1823.0
69484,1696.0
69485,1692.0
69486,1456.0
69487,1692.0
69488,1456.0
69489,1692.0
69490,1456.0
69491,1692.0
69492,1456.0
69493,1692.0
69494,1456.0
69495,1692.0
69496,1456.0
69497,1692.0
69498,1456.0
69499,1692.0
69500,1456.0
69501,1692.0
69502,1456.0
69503,1692.0
69504,1456.0
69505,1692.0
69506,1456.0
69507,1692.0
69508,1456.0
69509,1692.0
69510,1456.0
69511,1792.0
69512,1929.0
69513,1929.0
69514,1792.0
69515,1929.0
69516,1792.0
69517,1929.0
69518,1792.0
69519,1929.0
69520,1792.0
69521,1929.0
69522,1792.0
69523,1929.0
69524,1792.0
69525,1870.0
69526,1673.0
69527,1870.0
69528,1673.0
69529,1870.0
69530,1673.0
69531,1870.0
69532,1673.0
69533,1870.0
69534,1673.0
69535,1870.0
69536,1673.0
69537,1870.0
69538,1673.0
69539,1870.0
69540,1673.0
69541,1870.0
69542,1673.0
69543,1870.0
69544,1673.0
69545,1870.0
69546,1673.0
69547,2130.0
69548,1876.0
69549,2130.0
69550,1876.0
69551,2130.0
69552,1876.0
69553,2130.0
69554,1876.0
69555,2130.0
69556,1876.0
69557,2130.0
69558,1876.0
69559,2130.0
69560,1876.0
69561,2130.0
69562,1876.0
69563,2130.0
69564,1876.0
69565,2130.0
69566,1876.0
69567,2130.0
69568,1876.0
69569,2130.0
69570,1876.0
69571,2333.0
69572,2175.0
69573,2333.0
69574,2175.0
69575,2333.0
69576,2175.0
69577,2333.0
69578,2175.0
69579,2333.0
69580,2175.0
69581,2333.0
69582,2175.0
69583,2333.0
69584,2175.0
69585,2143.0
69586,1896.0
69587,2143.0
69588,1896.0
69589,2143.0
69590,1896.0
69591,2143.0
69592,1896.0
69593,2143.0
69594,1896.0
69595,2143.0
69596,1896.0
69597,2143.0
69598,1896.0
69599,2143.0
69600,1896.0
69601,2143.0
69602,1896.0
69603,2143.0
69604,1896.0
69605,2333.0
69606,2175.0
69607,2333.0
69608,2175.0
69609,2333.0
69610,2175.0
69611,2333.0
69612,2175.0
69613,1823.0
69614,1696.0
69615,1823.0
69616,1696.0
69617,1823.0
69618,1696.0
69619,1692.0
69620,1456.0
69621,1692.0
69622,1456.0
69623,1456.0
69624,1692.0
69625,1692.0
69626,1456.0
69627,1692.0
69628,1456.0
69629,1692.0
69630,1456.0
69631,1692.0
69632,1456.0
69633,1692.0
69634,1456.0
69635,1929.0
69636,1792.0
69637,1929.0
69638,1792.0
69639,1673.0
69640,1870.0
69641,1870.0
69642,1673.0
69643,1870.0
69644,1673.0
69645,1870.0
69646,1673.0
69647,1870.0
69648,1673.0
69649,1870.0
69650,1673.0
69651,2130.0
69652,1876.0
69653,2130.0
69654,1876.0
69655,2130.0
69656,1876.0
69657,2130.0
69658,1876.0
69659,2130.0
69660,1876.0
69661,2130.0
69662,1876.0
69663,2130.0
69664,1876.0
69665,2333.0
69666,2175.0
69667,2333.0
69668,2175.0
69669,2333.0
69670,2175.0
69671,2143.0
69672,1896.0
69673,2143.0
69674,1896.0
69675,2143.0
69676,1896.0
69677,2143.0
69678,1896.0
69679,2143.0
69680,1896.0
69681,2143.0
69682,1896.0
69683,2175.0
69684,2333.0
69685,2333.0
69686,2175.0
69687,2333.0
69688,2175.0
69689,2396.0
69690,2202.0
69691,2396.0
69692,2202.0
