,co_emissions
9172,100.0
9173,200.0
9174,200.0
9175,600.0
9176,500.0
9177,200.0
9178,300.0
9179,300.0
9180,200.0
9181,100.0
9182,0.0
9183,100.0
9184,0.0
9185,900.0
9186,700.0
9187,400.0
9188,1400.0
9189,400.0
9190,400.0
9191,1000.0
9192,1000.0
9193,900.0
9194,200.0
9195,300.0
9196,100.0
9197,100.0
9198,1000.0
9199,200.0
9200,700.0
9201,500.0
9202,900.0
9203,1900.0
9204,600.0
9205,800.0
9206,100.0
9207,200.0
9208,100.0
9209,400.0
9210,400.0
9211,400.0
9212,500.0
9213,600.0
9214,600.0
9215,500.0
9216,500.0
9217,300.0
9218,100.0
9219,300.0
9220,200.0
9221,700.0
9222,200.0
9223,700.0
9224,300.0
9225,400.0
9226,0.0
9227,100.0
9228,100.0
9229,0.0
9230,100.0
9231,0.0
9232,500.0
9233,500.0
9234,400.0
9235,400.0
9236,600.0
9237,400.0
9238,500.0
9239,600.0
9240,500.0
9241,500.0
9242,500.0
9243,100.0
9244,100.0
9245,300.0
9246,300.0
9247,200.0
9248,700.0
9249,200.0
9250,700.0
9251,300.0
9252,400.0
9253,100.0
9254,0.0
9255,100.0
9256,0.0
9257,100.0
9258,500.0
9259,500.0
9260,500.0
9261,300.0
9262,700.0
9263,400.0
9264,400.0
9265,100.0
9266,100.0
9267,1000.0
9268,300.0
9269,300.0
9270,1000.0
9271,400.0
9272,300.0
9273,100.0
9274,400.0
9275,400.0
9276,1000.0
9277,1300.0
9278,600.0
9279,1000.0
9280,1300.0
9281,0.0
9282,0.0
9283,0.0
9284,0.0
9285,0.0
9286,0.0
9287,1200.0
9288,1000.0
9289,1000.0
9290,1200.0
9291,1000.0
9292,1200.0
9293,800.0
9294,1200.0
9295,1200.0
9296,800.0
9297,1200.0
9298,800.0
9299,1200.0
9300,800.0
9301,1200.0
9302,800.0
9303,800.0
9304,500.0
9305,800.0
9306,500.0
9307,200.0
9308,200.0
9309,200.0
9310,200.0
9311,800.0
9312,500.0
9313,500.0
9314,200.0
9315,200.0
9316,500.0
9317,300.0
9318,500.0
9319,500.0
9320,300.0
9321,500.0
9322,500.0
9323,300.0
9324,500.0
9325,500.0
9326,300.0
9327,500.0
9328,500.0
9329,300.0
9330,500.0
9331,300.0
9332,400.0
9333,300.0
9334,300.0
9335,400.0
9336,300.0
9337,200.0
9338,100.0
9339,200.0
9340,100.0
9341,300.0
9342,400.0
9343,300.0
9344,300.0
9345,400.0
9346,300.0
9347,800.0
9348,800.0
9349,800.0
9350,800.0
9351,1200.0
9352,800.0
9353,1200.0
9354,800.0
9355,300.0
9356,200.0
9357,300.0
9358,200.0
9359,400.0
9360,400.0
9361,400.0
9362,400.0
9363,200.0
9364,100.0
9365,200.0
9366,100.0
9367,400.0
9368,500.0
9369,400.0
9370,500.0
9371,500.0
9372,400.0
9373,700.0
9374,500.0
9375,700.0
9376,500.0
9377,1200.0
9378,200.0
9379,200.0
9380,200.0
9381,300.0
9382,300.0
9383,400.0
9384,400.0
9385,500.0
9386,500.0
9387,100.0
9388,200.0
9389,500.0
9390,600.0
9391,800.0
9392,1200.0
9393,200.0
9394,0.0
9395,200.0
9396,300.0
9397,500.0
9398,300.0
9399,1200.0
9400,500.0
9401,900.0
9402,1400.0
9403,1100.0
9404,700.0
9405,200.0
9406,1100.0
9407,600.0
9408,700.0
9409,200.0
9410,700.0
9411,200.0
9412,500.0
9413,500.0
9414,800.0
9415,1600.0
9416,800.0
9417,600.0
9418,1100.0
9419,1100.0
9420,0.0
9421,700.0
9422,600.0
9423,0.0
9424,1200.0
9425,200.0
9426,200.0
9427,500.0
9428,500.0
9429,1100.0
9430,600.0
9431,700.0
9432,800.0
9433,800.0
9434,1500.0
9435,300.0
9436,1600.0
9437,1300.0
9438,500.0
9439,200.0
9440,200.0
9441,200.0
9442,1800.0
9443,1500.0
9444,1500.0
9445,200.0
9446,1800.0
9447,1800.0
9448,1900.0
9449,1500.0
9450,1500.0
9451,1900.0
9452,500.0
9453,1300.0
9454,1400.0
9455,1500.0
9456,200.0
9457,200.0
9458,200.0
9459,700.0
9460,100.0
9461,100.0
9462,500.0
9463,900.0
9464,100.0
9465,300.0
9466,600.0
9467,600.0
9468,500.0
9469,300.0
9470,500.0
9471,400.0
9472,500.0
9473,0.0
9474,300.0
9475,0.0
9476,300.0
9477,300.0
9478,100.0
9479,0.0
9480,100.0
9481,0.0
9482,100.0
9483,500.0
9484,300.0
9485,500.0
9486,400.0
9487,200.0
9488,500.0
9489,300.0
9490,400.0
9491,300.0
9492,300.0
9493,1400.0
9494,500.0
9495,400.0
9496,1000.0
9497,900.0
9498,900.0
9499,900.0
9500,900.0
9501,900.0
9502,400.0
9503,100.0
9504,400.0
9505,400.0
9506,100.0
9507,200.0
9508,200.0
9509,900.0
9510,900.0
9511,1000.0
9512,400.0
9513,500.0
9514,700.0
9515,700.0
9516,900.0
9517,900.0
9518,500.0
9519,900.0
9520,400.0
9521,700.0
9522,700.0
9523,400.0
9524,700.0
9525,700.0
9526,1000.0
9527,800.0
9528,400.0
9529,300.0
9530,500.0
9531,1000.0
9532,700.0
9533,900.0
9534,1200.0
9535,500.0
9536,900.0
9537,1000.0
9538,600.0
9539,700.0
9540,600.0
9541,300.0
9542,700.0
9543,500.0
9544,600.0
9545,800.0
9546,800.0
9547,500.0
9548,800.0
9549,800.0
9550,200.0
9551,200.0
9552,300.0
9553,800.0
9554,1600.0
9555,700.0
9556,100.0
9557,100.0
9558,600.0
9559,600.0
9560,800.0
9561,300.0
9562,600.0
9563,500.0
9564,300.0
9565,200.0
9566,600.0
9567,700.0
9568,600.0
9569,100.0
9570,1300.0
9571,500.0
9572,500.0
9573,600.0
9574,300.0
9575,1700.0
9576,1300.0
9577,400.0
9578,400.0
9579,300.0
9580,500.0
9581,300.0
9582,400.0
9583,400.0
9584,400.0
9585,400.0
9586,400.0
9587,300.0
9588,300.0
9589,500.0
9590,500.0
9591,300.0
9592,500.0
9593,500.0
9594,500.0
9595,400.0
9596,300.0
9597,500.0
9598,300.0
9599,700.0
9600,700.0
9601,500.0
9602,200.0
9603,200.0
9604,400.0
9605,700.0
9606,700.0
9607,400.0
9608,500.0
9609,400.0
9610,400.0
9611,500.0
9612,500.0
9613,400.0
9614,500.0
9615,500.0
9616,900.0
9617,900.0
9618,900.0
9619,900.0
9620,900.0
9621,900.0
9622,900.0
9623,900.0
9624,900.0
9625,900.0
9626,100.0
9627,100.0
9628,300.0
9629,100.0
9630,100.0
9631,100.0
9632,100.0
9633,300.0
9634,300.0
9635,100.0
9636,100.0
9637,100.0
9638,100.0
9639,100.0
9640,100.0
9641,900.0
9642,900.0
9643,900.0
9644,900.0
9645,900.0
9646,900.0
9647,900.0
9648,900.0
9649,900.0
9650,900.0
9651,900.0
9652,700.0
9653,700.0
9654,700.0
9655,700.0
9656,700.0
9657,100.0
9658,700.0
9659,700.0
9660,700.0
9661,700.0
9662,100.0
9663,100.0
9664,600.0
9665,100.0
9666,600.0
9667,600.0
9668,300.0
9669,400.0
9670,300.0
9671,400.0
9672,400.0
9673,400.0
9674,300.0
9675,300.0
9676,400.0
9677,100.0
9678,600.0
9679,400.0
9680,400.0
9681,400.0
9682,400.0
9683,400.0
9684,400.0
9685,600.0
9686,200.0
9687,200.0
9688,500.0
9689,500.0
9690,500.0
9691,500.0
9692,400.0
9693,400.0
9694,600.0
9695,600.0
9696,400.0
9697,400.0
9698,600.0
9699,600.0
9700,100.0
9701,100.0
9702,100.0
9703,100.0
9704,200.0
9705,200.0
9706,200.0
9707,200.0
9708,500.0
9709,500.0
9710,500.0
9711,200.0
9712,500.0
9713,200.0
9714,100.0
9715,400.0
9716,100.0
9717,600.0
9718,300.0
9719,300.0
9720,400.0
9721,600.0
9722,400.0
9723,400.0
9724,400.0
9725,400.0
9726,400.0
9727,400.0
9728,100.0
9729,100.0
9730,300.0
9731,300.0
9732,300.0
9733,300.0
9734,300.0
9735,100.0
9736,100.0
9737,100.0
9738,200.0
9739,200.0
9740,200.0
9741,200.0
9742,200.0
9743,200.0
9744,200.0
9745,200.0
9746,200.0
9747,200.0
9748,200.0
9749,200.0
9750,200.0
9751,200.0
9752,200.0
9753,200.0
9754,200.0
9755,200.0
9756,200.0
9757,200.0
9758,200.0
9759,200.0
9760,200.0
9761,100.0
9762,100.0
9763,100.0
9764,100.0
9765,200.0
9766,200.0
9767,200.0
9768,200.0
9769,200.0
9770,200.0
9771,200.0
9772,200.0
9773,200.0
9774,600.0
9775,200.0
9776,100.0
9777,100.0
9778,300.0
9779,300.0
9780,200.0
9781,200.0
9782,100.0
9783,100.0
9784,200.0
9785,700.0
9786,600.0
9787,500.0
9788,300.0
9789,400.0
9790,400.0
9791,400.0
9792,300.0
9793,400.0
9794,500.0
9795,600.0
9796,700.0
9797,700.0
9798,500.0
9799,800.0
9800,600.0
9801,700.0
9802,800.0
9803,700.0
9804,800.0
9805,700.0
9806,600.0
9807,600.0
9808,600.0
9809,600.0
9810,700.0
9811,700.0
9812,700.0
9813,800.0
9814,700.0
9815,800.0
9816,700.0
9817,800.0
9818,700.0
9819,600.0
9820,600.0
9821,600.0
9822,600.0
9823,1100.0
9824,1300.0
9825,500.0
9826,300.0
9827,300.0
9828,300.0
9829,300.0
9830,700.0
9831,500.0
9832,500.0
9833,200.0
9834,200.0
9835,200.0
9836,200.0
9837,400.0
9838,400.0
9839,400.0
9840,600.0
9841,400.0
9842,600.0
9843,400.0
9844,600.0
9845,400.0
9846,400.0
9847,500.0
9848,300.0
9849,300.0
9850,300.0
9851,400.0
9852,300.0
9853,300.0
9854,300.0
9855,400.0
9856,300.0
9857,400.0
9858,300.0
9859,400.0
9860,300.0
9861,400.0
9862,800.0
9863,400.0
9864,400.0
9865,1000.0
9866,800.0
9867,1000.0
9868,300.0
9869,600.0
9870,300.0
9871,1000.0
9872,1300.0
9873,1000.0
9874,1300.0
9875,1000.0
9876,1200.0
9877,1300.0
9878,1400.0
9879,1100.0
9880,1100.0
9881,1100.0
9882,200.0
9883,400.0
9884,400.0
9885,300.0
9886,400.0
9887,300.0
9888,1000.0
9889,1000.0
9890,1000.0
9891,700.0
9892,700.0
9893,600.0
9894,1100.0
9895,1000.0
9896,500.0
9897,700.0
9898,400.0
9899,200.0
9900,500.0
9901,100.0
9902,300.0
9903,400.0
9904,400.0
9905,500.0
9906,500.0
9907,200.0
9908,300.0
9909,200.0
9910,300.0
9911,200.0
9912,100.0
9913,100.0
9914,500.0
9915,400.0
9916,400.0
9917,200.0
9918,400.0
9919,200.0
9920,100.0
9921,400.0
9922,400.0
9923,500.0
9924,400.0
9925,300.0
9926,200.0
9927,500.0
9928,700.0
9929,500.0
9930,500.0
9931,200.0
9932,0.0
9933,600.0
9934,700.0
9935,700.0
9936,1200.0
9937,600.0
9938,400.0
9939,400.0
9940,400.0
9941,100.0
9942,400.0
9943,500.0
9944,100.0
9945,200.0
9946,100.0
9947,200.0
9948,800.0
9949,1300.0
9950,800.0
9951,1300.0
9952,600.0
9953,400.0
9954,600.0
9955,200.0
9956,300.0
9957,400.0
9958,1000.0
9959,600.0
9960,600.0
9961,400.0
9962,500.0
9963,700.0
9964,700.0
9965,300.0
9966,100.0
9967,500.0
9968,500.0
9969,200.0
9970,200.0
9971,200.0
9972,200.0
9973,300.0
9974,300.0
9975,200.0
9976,100.0
9977,500.0
9978,400.0
9979,700.0
9980,500.0
9981,700.0
9982,600.0
9983,600.0
9984,300.0
9985,300.0
9986,600.0
9987,100.0
9988,100.0
9989,400.0
9990,200.0
9991,500.0
9992,100.0
9993,900.0
9994,400.0
9995,200.0
9996,0.0
9997,0.0
9998,0.0
9999,400.0
10000,400.0
10001,300.0
10002,300.0
10003,300.0
10004,100.0
10005,400.0
10006,100.0
10007,1000.0
10008,1300.0
10009,800.0
10010,800.0
10011,200.0
10012,0.0
10013,100.0
10014,100.0
10015,500.0
10016,500.0
10017,100.0
10018,1500.0
10019,1100.0
10020,100.0
10021,1400.0
10022,300.0
10023,1400.0
10024,1000.0
10025,1000.0
10026,200.0
10027,200.0
10028,200.0
10029,600.0
10030,2000.0
10031,2000.0
10032,2000.0
10033,100.0
10034,0.0
10035,1100.0
10036,1400.0
10037,500.0
10038,500.0
10039,500.0
10040,500.0
10041,1000.0
10042,500.0
10043,500.0
10044,600.0
10045,300.0
10046,700.0
10047,600.0
10048,500.0
10049,200.0
10050,400.0
10051,400.0
10052,400.0
10053,400.0
10054,100.0
10055,300.0
10056,100.0
10057,600.0
10058,600.0
10059,300.0
10060,300.0
10061,400.0
10062,600.0
10063,400.0
10064,600.0
10065,300.0
10066,300.0
10067,300.0
10068,300.0
10069,200.0
10070,200.0
10071,400.0
10072,300.0
10073,800.0
10074,500.0
10075,1100.0
10076,1100.0
10077,500.0
10078,900.0
10079,900.0
10080,1000.0
10081,200.0
10082,1000.0
10083,1000.0
10084,300.0
10085,300.0
10086,1100.0
10087,700.0
10088,400.0
10089,300.0
10090,600.0
10091,300.0
10092,200.0
10093,100.0
10094,300.0
10095,300.0
10096,700.0
10097,400.0
10098,100.0
10099,400.0
10100,100.0
10101,400.0
10102,100.0
10103,400.0
10104,100.0
10105,700.0
10106,500.0
10107,700.0
10108,500.0
10109,700.0
10110,600.0
10111,700.0
10112,600.0
10113,500.0
10114,600.0
10115,600.0
10116,500.0
10117,200.0
10118,200.0
10119,300.0
10120,600.0
10121,600.0
10122,400.0
10123,800.0
10124,700.0
10125,400.0
10126,700.0
10127,200.0
10128,200.0
10129,400.0
10130,400.0
10131,300.0
10132,300.0
10133,400.0
10134,400.0
10135,300.0
10136,400.0
10137,400.0
10138,300.0
10139,100.0
10140,300.0
10141,100.0
10142,300.0
10143,300.0
10144,300.0
10145,300.0
10146,300.0
10147,300.0
10148,300.0
10149,200.0
10150,500.0
10151,700.0
10152,700.0
10153,700.0
10154,500.0
10155,700.0
10156,700.0
10157,200.0
10158,200.0
10159,300.0
10160,200.0
10161,200.0
10162,300.0
10163,100.0
10164,300.0
10165,100.0
10166,100.0
10167,300.0
10168,100.0
10169,100.0
10170,300.0
10171,100.0
10172,200.0
10173,200.0
10174,300.0
10175,300.0
10176,400.0
10177,800.0
10178,800.0
10179,500.0
10180,600.0
10181,700.0
10182,200.0
10183,200.0
10184,400.0
10185,400.0
10186,900.0
10187,700.0
10188,700.0
10189,300.0
10190,700.0
10191,700.0
10192,300.0
10193,300.0
10194,700.0
10195,700.0
10196,300.0
10197,100.0
10198,100.0
10199,100.0
10200,0.0
10201,100.0
10202,100.0
10203,0.0
10204,100.0
10205,100.0
10206,0.0
10207,100.0
10208,200.0
10209,300.0
10210,300.0
10211,300.0
10212,100.0
10213,200.0
10214,0.0
10215,100.0
10216,200.0
10217,0.0
10218,100.0
10219,200.0
10220,0.0
10221,300.0
10222,200.0
10223,100.0
10224,100.0
10225,300.0
10226,0.0
10227,0.0
10228,0.0
10229,300.0
10230,500.0
10231,700.0
10232,700.0
10233,300.0
10234,700.0
10235,700.0
10236,300.0
10237,700.0
10238,300.0
10239,700.0
10240,100.0
10241,100.0
10242,0.0
10243,100.0
10244,0.0
10245,100.0
10246,100.0
10247,100.0
10248,0.0
10249,300.0
10250,300.0
10251,300.0
10252,200.0
10253,100.0
10254,0.0
10255,100.0
10256,200.0
10257,0.0
10258,100.0
10259,0.0
10260,200.0
10261,100.0
10262,100.0
10263,100.0
10264,0.0
10265,0.0
10266,0.0
10267,800.0
10268,400.0
10269,300.0
10270,100.0
10271,200.0
10272,200.0
10273,200.0
10274,200.0
10275,300.0
10276,200.0
10277,600.0
10278,200.0
10279,400.0
10280,400.0
10281,200.0
10282,400.0
10283,400.0
10284,200.0
10285,400.0
10286,400.0
10287,100.0
10288,100.0
10289,100.0
10290,100.0
10291,100.0
10292,100.0
10293,100.0
10294,200.0
10295,200.0
10296,200.0
10297,100.0
10298,300.0
10299,100.0
10300,300.0
10301,0.0
10302,0.0
10303,200.0
10304,300.0
10305,400.0
10306,200.0
10307,300.0
10308,200.0
10309,100.0
10310,300.0
10311,500.0
10312,500.0
10313,700.0
10314,500.0
10315,600.0
10316,700.0
10317,500.0
10318,500.0
10319,700.0
10320,600.0
10321,500.0
10322,400.0
10323,600.0
10324,600.0
10325,500.0
10326,600.0
10327,600.0
10328,500.0
10329,600.0
10330,200.0
10331,400.0
10332,100.0
10333,0.0
10334,0.0
10335,0.0
10336,0.0
10337,0.0
10338,0.0
10339,500.0
10340,500.0
10341,500.0
10342,500.0
10343,500.0
10344,400.0
10345,500.0
10346,500.0
10347,500.0
10348,200.0
10349,300.0
10350,200.0
10351,300.0
10352,500.0
10353,700.0
10354,300.0
10355,500.0
10356,600.0
10357,600.0
10358,400.0
10359,500.0
10360,600.0
10361,600.0
10362,600.0
10363,100.0
10364,300.0
10365,100.0
10366,200.0
10367,300.0
10368,200.0
10369,400.0
10370,200.0
10371,300.0
10372,300.0
10373,900.0
10374,700.0
10375,500.0
10376,700.0
10377,600.0
10378,600.0
10379,500.0
10380,700.0
10381,500.0
10382,700.0
10383,600.0
10384,500.0
10385,600.0
10386,600.0
10387,600.0
10388,500.0
10389,300.0
10390,600.0
10391,500.0
10392,600.0
10393,500.0
10394,600.0
10395,600.0
10396,500.0
10397,200.0
10398,400.0
10399,100.0
10400,200.0
10401,300.0
10402,200.0
10403,200.0
10404,300.0
10405,200.0
10406,200.0
10407,300.0
10408,200.0
10409,400.0
10410,300.0
10411,300.0
10412,200.0
10413,300.0
10414,200.0
10415,300.0
10416,300.0
10417,200.0
10418,0.0
10419,200.0
10420,200.0
10421,200.0
10422,200.0
10423,300.0
10424,400.0
10425,200.0
10426,200.0
10427,200.0
10428,400.0
10429,300.0
10430,200.0
10431,0.0
10432,200.0
10433,200.0
10434,200.0
10435,200.0
10436,300.0
10437,400.0
10438,300.0
10439,400.0
10440,200.0
10441,300.0
10442,400.0
10443,500.0
10444,700.0
10445,300.0
10446,500.0
10447,700.0
10448,300.0
10449,200.0
10450,100.0
10451,300.0
10452,500.0
10453,500.0
10454,500.0
10455,500.0
10456,500.0
10457,500.0
10458,500.0
10459,500.0
10460,500.0
10461,200.0
10462,200.0
10463,200.0
10464,200.0
10465,200.0
10466,200.0
10467,200.0
10468,200.0
10469,200.0
10470,500.0
10471,500.0
10472,600.0
10473,500.0
10474,500.0
10475,600.0
10476,500.0
10477,500.0
10478,600.0
10479,500.0
10480,500.0
10481,500.0
10482,500.0
10483,500.0
10484,500.0
10485,300.0
10486,100.0
10487,100.0
10488,300.0
10489,300.0
10490,100.0
10491,400.0
10492,700.0
10493,400.0
10494,700.0
10495,400.0
10496,700.0
10497,0.0
10498,100.0
10499,500.0
10500,800.0
10501,900.0
10502,700.0
10503,900.0
10504,500.0
10505,900.0
10506,800.0
10507,900.0
10508,400.0
10509,300.0
10510,500.0
10511,1100.0
10512,0.0
10513,300.0
10514,600.0
10515,800.0
10516,0.0
10517,1800.0
10518,500.0
10519,800.0
10520,1000.0
10521,0.0
10522,200.0
10523,0.0
10524,200.0
10525,1800.0
10526,500.0
10527,800.0
10528,1000.0
10529,200.0
10530,0.0
10531,200.0
10532,0.0
10533,800.0
10534,800.0
10535,400.0
10536,400.0
10537,600.0
10538,400.0
10539,600.0
10540,300.0
10541,500.0
10542,0.0
10543,800.0
10544,300.0
10545,700.0
10546,300.0
10547,500.0
10548,0.0
10549,400.0
10550,400.0
10551,500.0
10552,700.0
10553,500.0
10554,500.0
10555,1800.0
10556,400.0
10557,300.0
10558,300.0
10559,1000.0
10560,200.0
10561,0.0
10562,200.0
10563,0.0
10564,400.0
10565,400.0
10566,800.0
10567,600.0
10568,500.0
10569,700.0
10570,500.0
10571,500.0
10572,1800.0
10573,400.0
10574,300.0
10575,300.0
10576,1000.0
10577,200.0
10578,0.0
10579,0.0
10580,200.0
10581,400.0
10582,400.0
10583,800.0
10584,600.0
10585,800.0
10586,700.0
10587,800.0
10588,700.0
10589,800.0
10590,700.0
10591,500.0
10592,600.0
10593,600.0
10594,600.0
10595,500.0
10596,300.0
10597,300.0
10598,300.0
10599,500.0
10600,300.0
10601,300.0
10602,500.0
10603,300.0
10604,800.0
10605,700.0
10606,800.0
10607,700.0
10608,800.0
10609,700.0
10610,800.0
10611,700.0
10612,800.0
10613,700.0
10614,800.0
10615,700.0
10616,600.0
10617,600.0
10618,600.0
10619,500.0
10620,300.0
10621,300.0
10622,300.0
10623,300.0
10624,500.0
10625,300.0
10626,300.0
10627,500.0
10628,500.0
10629,400.0
10630,700.0
10631,700.0
10632,400.0
10633,400.0
10634,400.0
10635,400.0
10636,300.0
10637,400.0
10638,500.0
10639,300.0
10640,400.0
10641,100.0
10642,300.0
10643,200.0
10644,200.0
10645,300.0
10646,300.0
10647,200.0
10648,200.0
10649,300.0
10650,300.0
10651,300.0
10652,300.0
10653,300.0
10654,200.0
10655,400.0
10656,400.0
10657,400.0
10658,200.0
10659,400.0
10660,200.0
10661,200.0
10662,400.0
10663,400.0
10664,200.0
10665,400.0
10666,400.0
10667,400.0
10668,300.0
10669,300.0
10670,300.0
10671,300.0
10672,600.0
10673,200.0
10674,300.0
10675,300.0
10676,400.0
10677,700.0
10678,200.0
10679,200.0
10680,1100.0
10681,500.0
10682,700.0
10683,400.0
10684,300.0
10685,300.0
10686,1100.0
10687,500.0
10688,200.0
10689,200.0
10690,200.0
10691,200.0
10692,200.0
10693,200.0
10694,300.0
10695,200.0
10696,200.0
10697,200.0
10698,200.0
10699,200.0
10700,200.0
10701,200.0
10702,300.0
10703,200.0
10704,300.0
10705,200.0
10706,900.0
10707,600.0
10708,900.0
10709,600.0
10710,900.0
10711,200.0
10712,300.0
10713,200.0
10714,300.0
10715,300.0
10716,200.0
10717,200.0
10718,300.0
10719,900.0
10720,600.0
10721,900.0
10722,600.0
10723,200.0
10724,300.0
10725,900.0
10726,600.0
10727,100.0
10728,100.0
10729,100.0
10730,100.0
10731,100.0
10732,300.0
10733,200.0
10734,300.0
10735,300.0
10736,500.0
10737,500.0
10738,200.0
10739,200.0
10740,200.0
10741,500.0
10742,400.0
10743,500.0
10744,1300.0
10745,700.0
10746,500.0
10747,600.0
10748,600.0
10749,500.0
10750,300.0
10751,400.0
10752,700.0
10753,300.0
10754,200.0
10755,500.0
10756,900.0
10757,800.0
10758,500.0
10759,700.0
10760,100.0
10761,500.0
10762,500.0
10763,600.0
10764,600.0
10765,2100.0
10766,600.0
10767,600.0
10768,600.0
10769,600.0
10770,600.0
10771,600.0
10772,200.0
10773,400.0
10774,300.0
10775,300.0
10776,700.0
10777,700.0
10778,500.0
10779,500.0
10780,200.0
10781,300.0
10782,300.0
10783,400.0
10784,800.0
10785,300.0
10786,500.0
10787,1000.0
10788,500.0
10789,800.0
10790,700.0
10791,400.0
10792,300.0
10793,300.0
10794,1400.0
10795,800.0
10796,500.0
10797,500.0
10798,500.0
10799,200.0
10800,300.0
10801,100.0
10802,1200.0
10803,300.0
10804,200.0
10805,300.0
10806,300.0
10807,1100.0
10808,300.0
10809,1200.0
10810,1100.0
10811,600.0
10812,200.0
10813,100.0
10814,400.0
10815,100.0
10816,100.0
10817,500.0
10818,400.0
10819,600.0
10820,800.0
10821,300.0
10822,300.0
10823,0.0
10824,500.0
10825,500.0
10826,1100.0
10827,300.0
10828,300.0
10829,1000.0
10830,500.0
10831,400.0
10832,500.0
10833,100.0
10834,600.0
10835,200.0
10836,400.0
10837,900.0
10838,500.0
10839,500.0
10840,200.0
10841,100.0
10842,700.0
10843,700.0
10844,200.0
10845,100.0
10846,200.0
10847,500.0
10848,600.0
10849,600.0
10850,100.0
10851,400.0
10852,100.0
10853,400.0
10854,100.0
10855,100.0
10856,100.0
10857,500.0
10858,500.0
10859,700.0
10860,200.0
10861,400.0
10862,100.0
10863,300.0
10864,200.0
10865,100.0
10866,200.0
10867,400.0
10868,100.0
10869,1200.0
10870,900.0
10871,100.0
10872,300.0
10873,100.0
10874,300.0
10875,500.0
10876,400.0
10877,600.0
10878,500.0
10879,300.0
10880,500.0
10881,200.0
10882,400.0
10883,1500.0
10884,200.0
10885,300.0
10886,200.0
10887,700.0
10888,200.0
10889,400.0
10890,1000.0
10891,400.0
10892,1000.0
10893,300.0
10894,900.0
10895,200.0
10896,600.0
10897,200.0
10898,600.0
10899,400.0
10900,600.0
10901,200.0
10902,600.0
10903,300.0
10904,400.0
10905,700.0
10906,500.0
10907,600.0
10908,300.0
10909,400.0
10910,400.0
10911,600.0
10912,900.0
10913,600.0
10914,900.0
10915,500.0
10916,700.0
10917,500.0
10918,400.0
10919,600.0
10920,900.0
10921,700.0
10922,500.0
10923,500.0
10924,400.0
10925,600.0
10926,400.0
10927,600.0
10928,900.0
10929,700.0
10930,900.0
10931,700.0
10932,700.0
10933,700.0
10934,400.0
10935,400.0
10936,700.0
10937,100.0
10938,1300.0
10939,200.0
10940,600.0
10941,700.0
10942,200.0
10943,600.0
10944,700.0
10945,700.0
10946,1100.0
10947,700.0
10948,500.0
10949,500.0
10950,1200.0
10951,200.0
10952,200.0
10953,800.0
10954,300.0
10955,400.0
10956,300.0
10957,900.0
10958,300.0
10959,100.0
10960,100.0
10961,1000.0
10962,1000.0
10963,400.0
10964,600.0
10965,200.0
10966,300.0
10967,500.0
10968,600.0
10969,300.0
10970,400.0
10971,300.0
10972,400.0
10973,400.0
10974,600.0
10975,200.0
10976,500.0
10977,600.0
10978,300.0
10979,400.0
10980,300.0
10981,400.0
10982,800.0
10983,900.0
10984,600.0
10985,100.0
10986,200.0
10987,800.0
10988,900.0
10989,500.0
10990,500.0
10991,200.0
10992,200.0
10993,800.0
10994,900.0
10995,100.0
10996,600.0
10997,200.0
10998,800.0
10999,900.0
11000,500.0
11001,500.0
11002,200.0
11003,300.0
11004,300.0
11005,800.0
11006,200.0
11007,400.0
11008,300.0
11009,300.0
11010,500.0
11011,800.0
11012,800.0
11013,800.0
11014,800.0
11015,400.0
11016,300.0
11017,300.0
11018,800.0
11019,800.0
11020,700.0
11021,700.0
11022,900.0
11023,100.0
11024,300.0
11025,300.0
11026,400.0
11027,400.0
11028,500.0
11029,500.0
11030,700.0
11031,700.0
11032,900.0
11033,100.0
11034,300.0
11035,300.0
11036,400.0
11037,400.0
11038,500.0
11039,500.0
11040,400.0
11041,500.0
11042,400.0
11043,400.0
11044,400.0
11045,400.0
11046,500.0
11047,600.0
11048,400.0
11049,700.0
11050,900.0
11051,500.0
11052,0.0
11053,500.0
11054,200.0
11055,600.0
11056,900.0
11057,100.0
11058,500.0
11059,600.0
11060,600.0
11061,500.0
11062,500.0
11063,600.0
11064,600.0
11065,0.0
11066,600.0
11067,600.0
11068,500.0
11069,400.0
11070,600.0
11071,700.0
11072,400.0
11073,0.0
11074,600.0
11075,200.0
11076,600.0
11077,200.0
11078,600.0
11079,400.0
11080,100.0
11081,400.0
11082,500.0
11083,300.0
11084,0.0
11085,700.0
11086,500.0
11087,700.0
11088,500.0
11089,100.0
11090,1300.0
11091,400.0
11092,500.0
11093,0.0
11094,300.0
11095,700.0
11096,500.0
11097,500.0
11098,700.0
11099,100.0
11100,1300.0
11101,500.0
11102,300.0
11103,500.0
11104,200.0
11105,200.0
11106,800.0
11107,300.0
11108,300.0
11109,300.0
11110,700.0
11111,400.0
11112,200.0
11113,200.0
11114,100.0
11115,100.0
11116,200.0
11117,100.0
11118,300.0
11119,400.0
11120,1900.0
11121,900.0
11122,700.0
11123,100.0
11124,100.0
11125,100.0
11126,1200.0
11127,600.0
11128,300.0
11129,300.0
11130,200.0
11131,100.0
11132,100.0
11133,100.0
11134,1900.0
11135,900.0
11136,700.0
11137,100.0
11138,100.0
11139,500.0
11140,100.0
11141,200.0
11142,800.0
11143,200.0
11144,100.0
11145,600.0
11146,200.0
11147,800.0
11148,200.0
11149,100.0
11150,600.0
